Term	Overlap	P.value	Adjusted.P.value	Odds.Ratio	Combined.Score	Genes	Rank	Database
Coronavirus disease	42/232	4.98680835668619e-09	8.00813255584659e-07	3.09188779378317	59.1059794483972	RPL22;MX2;RPL29;RPL11;RPL13;RPS4Y1;RPL15;RPL14;RPL17;RPL19;RPL18;RPS28;RPS23;RPL5;RPL6;RPL4;RPL34;RPL9;RPL7;RPL8;RPS18;RPL37;RPL36;RPS13;STAT1;STAT3;RPLP0;RPLP1;RPL18A;RPS8;RPS6;IL6ST;CSF2;RPS2;TRAF3;NFKB1;TAB2;IL6R;IRAK4;RPS3A;NFKBIA;ADAR	1	KEGG_2021_Human
Ribosome	33/158	5.78204516667624e-09	8.00813255584659e-07	3.68049397590361	69.8134808310255	RPL22;RPS8;RPS6;RPL29;RPL11;RPL13;RPS4Y1;RPL15;RPL14;RPL17;RPS2;RPL19;RPL18;RPS28;RPS23;RPL5;RPL6;RPL4;RPL34;MRPL18;RPL9;RPL7;RPL8;MRPL3;RPS18;RPL37;RPL36;RPS13;RPS3A;MRPS6;RPLP0;RPLP1;RPL18A	2	KEGG_2021_Human
NF-kappa B signaling pathway	24/104	9.34873651172737e-08	6.4740000343712e-06	4.16432311144353	67.4013999545327	RELB;GADD45G;TRAF3;NFKB1;NFKB2;TAB3;TAB2;MAP3K14;BIRC3;BCL10;CFLAR;IRAK4;NFKBIA;CYLD;BCL2;LAT;TRADD;LY96;PARP1;LTB;LTA;CD40LG;TNFSF13B;MALT1	3	KEGG_2021_Human
T cell receptor signaling pathway	24/104	9.34873651172737e-08	6.4740000343712e-06	4.16432311144353	67.4013999545327	CD4;PDCD1;CSF2;PAK2;MAP3K8;NFKB1;GRB2;MAP3K14;BCL10;NFATC1;NFKBIA;PTPRC;CD28;LCP2;CD247;ITK;LAT;CTLA4;ICOS;KRAS;CD40LG;MALT1;NCK1;NCK2	3	KEGG_2021_Human
Th17 cell differentiation	24/107	1.65721004937402e-07	9.18094367353207e-06	4.01315659046057	62.6572539453947	RUNX1;CD4;IL6ST;AHR;SMAD3;STAT5B;NFKB1;RORC;HIF1A;RORA;IL6R;STAT5A;HSP90AA1;NFATC1;NFKBIA;CD247;LAT;STAT1;STAT3;IL17A;IL17F;IL21;HSP90AB1;JAK3	5	KEGG_2021_Human
Measles	27/139	6.37347947955267e-07	2.94242302639348e-05	3.34807373099165	47.7634527820477	MX2;FAS;HSPA1A;SLAMF1;CCND3;STAT5B;TRAF3;NFKB1;TAB2;STAT5A;EIF2AK1;IRAK4;NFKBIA;CDK6;BCL2;CD28;IRF7;TRADD;ADAR;BBC3;STAT1;STAT3;EIF3H;RAB9A;CD46;RACK1;JAK3	6	KEGG_2021_Human
Salmonella infection	37/249	5.97382835593601e-06	0.000236392922084896	2.42902795987003	29.2166460283227	MYL5;LEF1;CYFIP1;NCKAP1L;GCC2;GSDMD;RHOH;RHOG;PTPRC;ARPC1B;ACTR1B;SNX9;SNX18;RAB9A;ABI1;ELMO1;TUBA3D;KIF5B;M6PR;NFKB1;DYNLRB1;TCF7;TAB3;TAB2;RAB5A;BIRC3;HSP90AA1;IRAK4;NFKBIA;BCL2;TRADD;BRK1;LY96;HSP90AB1;CYTH3;CYTH1;VPS39	7	KEGG_2021_Human
Apoptosis	24/142	3.07292920317825e-05	0.00106400173660047	2.81748919285524	29.2745416766428	ERN1;FAS;BCL2L11;TUBA3D;MAP3K5;GADD45G;NFKB1;MAP3K14;BIRC3;CTSB;CFLAR;PTPN13;NFKBIA;BCL2;TRADD;ITPR1;BBC3;CASP6;CTSL;CTSH;PARP1;KRAS;BECN1;SPTAN1	8	KEGG_2021_Human
Endocytosis	34/252	0.000103404182094264	0.00318255093779014	2.16503391107762	19.8682242491324	HSPA1A;RAB11FIP1;STAM;EHD4;TFRC;PIP5K1A;ARF5;ARPC1B;EPS15;SNX6;RAB11B;CAPZA2;CHMP4A;ASAP1;KIF5B;SMAD3;CHMP3;CHMP2A;CHMP7;RAB5A;CHMP5;SH3KBP1;RAB4A;WASHC4;CAV1;ARAP2;EPN1;SMAP1;SMAP2;SPG21;WIPF1;CBL;CYTH3;CYTH1	9	KEGG_2021_Human
TNF signaling pathway	19/112	0.000189350809687221	0.00524501742833602	2.82337387625595	24.2017043001811	FAS;CSF2;MAP3K8;MAP3K5;TRAF3;NFKB1;TAB3;TAB2;MAP3K14;BIRC3;JUNB;CCL20;CFLAR;LIF;NFKBIA;BCL3;TRADD;SOCS3;LTA	10	KEGG_2021_Human
