Term	Overlap	P.value	Adjusted.P.value	Odds.Ratio	Combined.Score	Genes	Rank	Database
Ribosome	58/158	5.77946429527378e-75	1.01140625167291e-72	72.7216560509554	12431.0086862068	RPS8;RPL21;RPL24;RPS6;RPS7;RPSA;FAU;RPL28;RPL29;RPL11;RPL10;RPL13;RPL12;RPL36AL;RPL14;RPS5;RPL17;RPS3;RPL19;RPL18;RPL41;RPS27;RPS26;RPS29;RPS28;RPS21;RPS23;RPS25;RPL5;RPL6;RPL3;RPL30;RPL32;RPL35;RPL34;RPS16;RPS15;RPS18;RPS19;RPL37;RPL36;RPL39;RPL38;RPS12;RPS14;RPS3A;RPL37A;RPL36A;RPS15A;RPS27A;RPL35A;RPL23A;RPLP0;RPLP2;RPLP1;RPL10A;RPS4X;RPL18A	1	KEGG_2021_Human
Coronavirus disease	58/232	1.05589143283903e-63	9.23905003734152e-62	41.6369426751592	6037.70958132431	RPL21;RPL24;RPL28;RPL29;RPL11;RPL10;RPL13;RPL12;RPL36AL;RPL14;RPL17;RPL19;RPL18;RPL41;RPS27;RPS26;RPS29;RPS28;RPS21;RPS23;RPS25;RPL5;RPL6;RPL3;RPL30;RPL32;RPL35;RPL34;RPS16;RPS15;RPS18;RPS19;RPL37;RPL36;RPL39;RPL38;RPS12;RPS14;RPS15A;RPS27A;RPLP0;RPLP2;RPLP1;RPL18A;RPS8;RPS6;RPS7;RPSA;FAU;RPS5;RPS3;RPS3A;RPL37A;RPL36A;RPL35A;RPL23A;RPL10A;RPS4X	2	KEGG_2021_Human
Primary immunodeficiency	6/38	2.98153842262668e-06	0.000173923074653223	17.7209928229665	225.465452383801	LCK;ZAP70;CD40LG;IL7R;CD3E;CD3D	3	KEGG_2021_Human
T cell receptor signaling pathway	8/104	1.66525009558835e-05	0.000728546916819903	7.92632850241546	87.2129973470091	ITK;CD3G;CD3E;CD3D;LCK;ZAP70;CD40LG;FYN	4	KEGG_2021_Human
Staphylococcus aureus infection	7/95	7.4644370036585e-05	0.00261255295128048	7.53272508741259	71.5817950695753	KRT13;KRT19;KRT18;KRT17;KRT15;KRT24;DEFB1	5	KEGG_2021_Human
Hematopoietic cell lineage	7/99	9.69874488235426e-05	0.00282880059068666	7.203752090301	66.5693614661171	CD2;CD5;CD7;IL7R;CD3G;CD3E;CD3D	6	KEGG_2021_Human
Estrogen signaling pathway	8/137	0.000119429963303235	0.00298574908258087	5.88877654196158	53.1920255611107	CALML3;HSPA8;KRT13;KRT19;KRT18;KRT17;KRT15;KRT24	7	KEGG_2021_Human
Th17 cell differentiation	7/107	0.000158024466731114	0.00345678520974311	6.62475961538462	57.9849355037957	GATA3;RORA;CD3G;CD3E;CD3D;LCK;ZAP70	8	KEGG_2021_Human
Th1 and Th2 cell differentiation	6/92	0.000475793536383346	0.00925154098523172	6.57583175698231	50.3085754117352	CD3G;CD3E;CD3D;LCK;ZAP70;GATA3	9	KEGG_2021_Human
PD-L1 expression and PD-1 checkpoint pathway in cancer	5/89	0.00273742210691946	0.0479048868710905	5.58418367346939	32.9508083656153	CD3G;CD3E;CD3D;LCK;ZAP70	10	KEGG_2021_Human
Metabolism of xenobiotics by cytochrome P450	4/76	0.00911657808807382	0.145036469582993	5.19036334913112	24.3825662091217	GSTM3;GSTA1;AKR1C1;ALDH3A1	11	KEGG_2021_Human
Phenylalanine metabolism	2/17	0.0140673469132409	0.20514880915143	12.3755868544601	52.7682522772161	MIF;ALDH3A1	12	KEGG_2021_Human
Measles	5/139	0.0172818473585525	0.232640252903591	3.49164889836532	14.1694555550196	HSPA8;TNFAIP3;CD3G;CD3E;CD3D	13	KEGG_2021_Human
Viral protein interaction with cytokine and cytokine receptor	4/100	0.0228676830241849	0.24449568800876	3.88803317535545	14.6891082589252	CXCL13;CXCL14;CXCR4;CCL5	14	KEGG_2021_Human
Glutathione metabolism	3/57	0.0234325301896246	0.24449568800876	5.17059748427673	19.4085100571326	GSTM3;GPX2;GSTA1	15	KEGG_2021_Human
Chagas disease	4/102	0.0243798627020864	0.24449568800876	3.80829867492021	14.1440128490782	CD3G;CD3E;CD3D;CCL5	16	KEGG_2021_Human
Longevity regulating pathway	4/102	0.0243798627020864	0.24449568800876	3.80829867492021	14.1440128490782	HSPA8;CAMK4;EIF4E2;SOD1	16	KEGG_2021_Human
NF-kappa B signaling pathway	4/104	0.0259512152161881	0.24449568800876	3.73175355450237	13.6266355870165	TNFAIP3;LCK;ZAP70;CD40LG	18	KEGG_2021_Human
Human immunodeficiency virus 1 infection	6/212	0.0273453346038202	0.24449568800876	2.72852696613555	9.82053975699503	CALML3;B2M;CD3G;CD3E;CD3D;CXCR4	19	KEGG_2021_Human
Steroid hormone biosynthesis	3/61	0.0279423643438582	0.24449568800876	4.81302862719584	17.2191456353962	AKR1C2;AKR1C1;AKR1C3	20	KEGG_2021_Human
Mitophagy	3/68	0.036861325064453	0.299568036866077	4.29317851959361	14.1700323026508	TOMM7;RPS27A;UBB	21	KEGG_2021_Human
Neurotrophin signaling pathway	4/119	0.0396557442031177	0.299568036866077	3.24253039357099	10.4653299730374	CALML3;CAMK4;YWHAE;NTRK2	22	KEGG_2021_Human
Cytokine-cytokine receptor interaction	7/295	0.0407593934349801	0.299568036866077	2.2782952724359	7.2907019650785	IL32;CD40LG;CXCR4;CXCL13;CXCL14;IL7R;CCL5	23	KEGG_2021_Human
Citrate cycle (TCA cycle)	2/30	0.0410836164844905	0.299568036866077	6.62541918175721	21.1493044292608	SDHD;ACO2	24	KEGG_2021_Human
p53 signaling pathway	3/73	0.0440189167372653	0.308132417160857	3.98551212938005	12.4472956588672	PERP;IGFBP3;SFN	25	KEGG_2021_Human
Chemokine signaling pathway	5/192	0.056714409077212	0.369933749669338	2.49528902470079	7.16079821758774	CXCL13;CXCL14;ITK;CXCR4;CCL5	26	KEGG_2021_Human
Tyrosine metabolism	2/36	0.0570754928061265	0.369933749669338	5.45457056061861	15.6185107186557	MIF;ALDH3A1	27	KEGG_2021_Human
Ubiquitin mediated proteolysis	4/140	0.0645880341892872	0.403675213683045	2.73891831614162	7.50388603654052	UBE2K;UBB;RPS27A;UBE2E1	28	KEGG_2021_Human
Epstein-Barr virus infection	5/202	0.0674257295465038	0.406879402435799	2.36741600193377	6.38427841659249	B2M;CD3G;CD3E;CD3D;TNFAIP3	29	KEGG_2021_Human
Prion disease	6/273	0.0750381293748574	0.437722421353335	2.09859684963174	5.43485987507507	NDUFA4L2;SDHD;HSPA8;SOD1;CCL5;FYN	30	KEGG_2021_Human
Human T-cell leukemia virus 1 infection	5/219	0.0880303921897747	0.496945762361632	2.17745883400089	5.29138426588733	B2M;CD3G;CD3E;CD3D;LCK	31	KEGG_2021_Human
Intestinal immune network for IgA production	2/48	0.0940981096655063	0.514599037233238	4.02918963053684	9.52265656306187	CD40LG;CXCR4	32	KEGG_2021_Human
Amyotrophic lateral sclerosis	7/364	0.0987655686549275	0.518840432877318	1.8314479638009	4.23981344678366	CCS;PFN2;NDUFA4L2;SDHD;SRSF7;GPX2;SOD1	33	KEGG_2021_Human
Malaria	2/50	0.100803284101879	0.518840432877318	3.86091549295775	8.85919624171671	KLRB1;CD40LG	34	KEGG_2021_Human
Drug metabolism	3/108	0.110719245633939	0.549304392155442	2.65229110512129	5.83704980810422	GSTA1;ALDH3A1;GSTM3	35	KEGG_2021_Human
HIF-1 signaling pathway	3/109	0.112999760671977	0.549304392155442	2.62713599145603	5.72812739361534	RPS6;EIF4E2;LDHB	36	KEGG_2021_Human
Legionellosis	2/57	0.125226253294704	0.587847996247754	3.36833119931711	6.99815656475084	HSPA8;EEF1A1	37	KEGG_2021_Human
Parkinson disease	5/249	0.131362737271543	0.587847996247754	1.90681108508977	3.87043140300358	CALML3;RPS27A;NDUFA4L2;SDHD;UBB	38	KEGG_2021_Human
Viral myocarditis	2/60	0.136087341085631	0.587847996247754	3.1936214991096	6.36954517905128	CD40LG;FYN	39	KEGG_2021_Human
Arachidonic acid metabolism	2/61	0.139753272500606	0.587847996247754	3.13933317418636	6.17782076524397	GPX2;AKR1C3	40	KEGG_2021_Human
RNA transport	4/186	0.140951108211384	0.587847996247754	2.041872819124	4.0007275795204	EEF1A1;EIF1;POP7;EIF4E2	41	KEGG_2021_Human
Pathways of neurodegeneration	8/475	0.141083519099461	0.587847996247754	1.59869244535477	3.13088444864075	CCS;RPS27A;NDUFA4L2;GPX2;CALML3;SDHD;UBB;SOD1	42	KEGG_2021_Human
Inflammatory bowel disease	2/65	0.154621173359564	0.603751762092068	2.93941426335793	5.48723151776358	GATA3;RORA	43	KEGG_2021_Human
Kaposi sarcoma-associated herpesvirus infection	4/193	0.154818987500785	0.603751762092068	1.96554577597232	3.6667230251505	LEF1;CALML3;RPS27A;UBB	44	KEGG_2021_Human
Osteoclast differentiation	3/127	0.156855219436645	0.603751762092068	2.24372337188071	4.15634512643633	CAMK4;LCK;FYN	45	KEGG_2021_Human
Glycolysis / Gluconeogenesis	2/67	0.162165769599045	0.603751762092068	2.84868183459733	5.18214024133936	LDHB;ALDH3A1	46	KEGG_2021_Human
Long-term potentiation	2/67	0.162165769599045	0.603751762092068	2.84868183459733	5.18214024133936	CAMK4;CALML3	46	KEGG_2021_Human
Natural killer cell mediated cytotoxicity	3/131	0.167235910564804	0.603751762092068	2.1731647995283	3.88637888955703	LCK;ZAP70;FYN	48	KEGG_2021_Human
Amphetamine addiction	2/69	0.169775468805836	0.603751762092068	2.76336626725527	4.90021795245808	CAMK4;CALML3	49	KEGG_2021_Human
Oxidative phosphorylation	3/133	0.172500503454876	0.603751762092068	2.13951378809869	3.75988551824693	SDHD;COX17;NDUFA4L2	50	KEGG_2021_Human
Adherens junction	2/71	0.17744407728434	0.604800090346302	2.68299652990406	4.63916870224845	LEF1;FYN	51	KEGG_2021_Human
Apelin signaling pathway	3/137	0.183168027362023	0.604800090346302	2.07522528865108	3.52238647659463	RPS6;CALML3;CAMK4	52	KEGG_2021_Human
Insulin signaling pathway	3/137	0.183168027362023	0.604800090346302	2.07522528865108	3.52238647659463	RPS6;CALML3;EIF4E2	52	KEGG_2021_Human
Fluid shear stress and atherosclerosis	3/139	0.18856693405364	0.611096545544205	2.04449916759157	3.41084255590643	GSTA1;CALML3;GSTM3	54	KEGG_2021_Human
Glioma	2/75	0.192934404478823	0.613882196068982	2.53546851887581	4.17187263158106	CAMK4;CALML3	55	KEGG_2021_Human
Arrhythmogenic right ventricular cardiomyopathy	2/77	0.200744872054916	0.617520921284355	2.46760563380282	3.96228487911394	LEF1;DSP	56	KEGG_2021_Human
Lipid and atherosclerosis	4/215	0.201402777322352	0.617520921284355	1.75863075851845	2.81811523636218	CALML3;CD40LG;HSPA8;CCL5	57	KEGG_2021_Human
Antigen processing and presentation	2/78	0.204664076768529	0.617520921284355	2.43501359031381	3.86286974989791	HSPA8;B2M	58	KEGG_2021_Human
Histidine metabolism	1/22	0.211723193898354	0.622236529087686	4.39786381842457	6.82757603548501	ALDH3A1	59	KEGG_2021_Human
Cell adhesion molecules	3/148	0.213338238544349	0.622236529087686	1.9167208848406	2.96109685728038	CD2;CD6;CD40LG	60	KEGG_2021_Human
Human cytomegalovirus infection	4/225	0.223831287651729	0.642138939984468	1.67819690763655	2.51203033925307	CALML3;B2M;CXCR4;CCL5	61	KEGG_2021_Human
mTOR signaling pathway	3/154	0.230223842699768	0.64745804644248	1.83999750093715	2.70241024376464	RPS6;EIF4E2;SLC3A2	62	KEGG_2021_Human
Cellular senescence	3/156	0.235907746362979	0.64745804644248	1.8157602663707	2.62252880066236	CALML3;ZFP36L2;IGFBP3	63	KEGG_2021_Human
Thermogenesis	4/232	0.239903492636305	0.64745804644248	1.62609129458718	2.32127548787051	NDUFA4L2;RPS6;SDHD;COX17	64	KEGG_2021_Human
Folate biosynthesis	1/26	0.245115033420431	0.64745804644248	3.69345794392523	5.19310400975997	AKR1C3	65	KEGG_2021_Human
Chemical carcinogenesis	4/239	0.256234909978175	0.64745804644248	1.57708984571947	2.14746116574783	GSTM3;AKR1C2;GSTA1;KLF5	66	KEGG_2021_Human
Calcium signaling pathway	4/240	0.258586742959817	0.64745804644248	1.57032693389027	2.12390498938426	CALML3;CAMK4;CXCR4;NTRK2	67	KEGG_2021_Human
Phototransduction	1/28	0.261279125498481	0.64745804644248	3.41952232606438	4.5895665911898	CALML3	68	KEGG_2021_Human
IL-17 signaling pathway	2/94	0.268120286907693	0.64745804644248	2.00989997958767	2.64567067169031	TNFAIP3;LCN2	69	KEGG_2021_Human
Hepatocellular carcinoma	3/168	0.270466839905278	0.64745804644248	1.68267581475129	2.20027661511121	GSTA1;LEF1;GSTM3	70	KEGG_2021_Human
Shigellosis	4/246	0.27278476805731	0.64745804644248	1.53092319141436	1.98877974320484	PFN2;RPS27A;UBB;CCL5	71	KEGG_2021_Human
Glyoxylate and dicarboxylate metabolism	1/30	0.277098676916263	0.64745804644248	3.18337093135675	4.08547968525155	ACO2	72	KEGG_2021_Human
beta-Alanine metabolism	1/30	0.277098676916263	0.64745804644248	3.18337093135675	4.08547968525155	ALDH3A1	72	KEGG_2021_Human
Protein processing in endoplasmic reticulum	3/171	0.279201221131056	0.64745804644248	1.65237533692722	2.10813769017972	EDEM2;HSPA8;DNAJB1	74	KEGG_2021_Human
Aldosterone synthesis and secretion	2/98	0.28405477555266	0.64745804644248	1.92576291079812	2.42374245194525	CALML3;CAMK4	75	KEGG_2021_Human
Asthma	1/31	0.284881540434691	0.64745804644248	3.07710280373832	3.86386208805511	CD40LG	76	KEGG_2021_Human
Circadian rhythm	1/31	0.284881540434691	0.64745804644248	3.07710280373832	3.86386208805511	RORA	76	KEGG_2021_Human
Melanogenesis	2/101	0.295986159091715	0.652713270710569	1.86712192345995	2.27311374208391	LEF1;CALML3	78	KEGG_2021_Human
Base excision repair	1/33	0.300197939411633	0.652713270710569	2.88449182242991	3.47094715404072	MPG	79	KEGG_2021_Human
Propanoate metabolism	1/34	0.307733244816876	0.652713270710569	2.79694137638063	3.29625683160106	LDHB	80	KEGG_2021_Human
NOD-like receptor signaling pathway	3/181	0.308478739231966	0.652713270710569	1.55875026499894	1.83324985690114	YWHAE;TNFAIP3;CCL5	81	KEGG_2021_Human
Axon guidance	3/182	0.311415338205767	0.652713270710569	1.54996310741014	1.80822999607362	ABLIM1;CXCR4;FYN	82	KEGG_2021_Human
Parathyroid hormone synthesis, secretion and action	2/106	0.315802347356964	0.652713270710569	1.77690501986277	2.04812957054879	NACA;GATA3	83	KEGG_2021_Human
Glucagon signaling pathway	2/107	0.319751785387236	0.652713270710569	1.75989268947015	2.00664769195428	CALML3;LDHB	84	KEGG_2021_Human
Alcoholism	3/186	0.323168606004328	0.652713270710569	1.51577482214661	1.71219057873658	CALML3;CAMK4;NTRK2	85	KEGG_2021_Human
Aldosterone-regulated sodium reabsorption	1/37	0.329858008095377	0.652713270710569	2.56347352024922	2.84313052575761	SFN	86	KEGG_2021_Human
Thyroid cancer	1/37	0.329858008095377	0.652713270710569	2.56347352024922	2.84313052575761	LEF1	86	KEGG_2021_Human
PI3K-Akt signaling pathway	5/354	0.332653560876529	0.652713270710569	1.32596534315732	1.45942864547434	RPS6;IL7R;EIF4E2;YWHAE;NTRK2	88	KEGG_2021_Human
Allograft rejection	1/38	0.337075386658694	0.652713270710569	2.49406415761556	2.71216676197474	CD40LG	89	KEGG_2021_Human
TNF signaling pathway	2/112	0.339410900769496	0.652713270710569	1.67947076397781	1.81474173629955	TNFAIP3;CCL5	90	KEGG_2021_Human
Toxoplasmosis	2/112	0.339410900769496	0.652713270710569	1.67947076397781	1.81474173629955	HSPA8;CD40LG	90	KEGG_2021_Human
Cholinergic synapse	2/113	0.34332284617341	0.653059761742899	1.66425580510088	1.77922930642839	CAMK4;FYN	92	KEGG_2021_Human
Leukocyte transendothelial migration	2/114	0.347227446615936	0.653384980191277	1.64931254191818	1.74460198306881	ITK;CXCR4	93	KEGG_2021_Human
Ferroptosis	1/41	0.3582665783519	0.666985651187048	2.30665887850467	2.36773444792659	SLC3A2	94	KEGG_2021_Human
ABC transporters	1/45	0.385476220452462	0.696045938886266	2.09653780798641	1.99857869917465	DEFB1	95	KEGG_2021_Human
Basal transcription factors	1/45	0.385476220452462	0.696045938886266	2.09653780798641	1.99857869917465	TAF12	95	KEGG_2021_Human
Cell cycle	2/124	0.385808320411244	0.696045938886266	1.51335334410837	1.44133983819783	SFN;YWHAE	97	KEGG_2021_Human
