Term	Overlap	P.value	Adjusted.P.value	Odds.Ratio	Combined.Score	Genes	Rank	Database
Measles	52/139	2.40482460764272e-17	7.23852206900457e-15	5.26738903275635	201.564382336619	MX1;BAD;FAS;HSPA1A;HSPA1B;SLAMF1;CBLB;IL2RG;CCND3;CCND2;AKT3;STAT5B;DDX58;TRAF3;CSNK2B;TAB2;STAT5A;EIF2AK2;HSPA8;EIF2AK1;IRAK4;OAS1;IL2;CDK6;OAS2;OAS3;IRF3;BCL2;CD28;IRF9;IRF7;TRADD;TNFAIP3;CD3G;ADAR;CD3E;CD3D;BBC3;CASP8;STAT1;STAT3;IL2RB;EIF3H;RAB9A;CD46;CDKN1B;PIK3CD;BAK1;RACK1;JAK3;IKBKE;JAK1	1	KEGG_2021_Human
Th17 cell differentiation	40/107	1.17029282548824e-13	1.76129070235981e-11	5.23619622907076	155.914823174409	FOXP3;MAPK11;CD4;IL6ST;IL21R;AHR;IL2RG;IL27RA;IL12RB1;SMAD3;STAT5B;PRKCQ;IL23R;RORC;GATA3;RORA;PLCG1;IL6R;STAT5A;HSP90AA1;NFATC2;NFATC1;IL2;IFNG;CD247;LAT;CD3G;CD3E;CD3D;PPP3CC;STAT1;STAT3;IL17A;LCK;ZAP70;IL2RB;IL21;HSP90AB1;JAK3;JAK1	2	KEGG_2021_Human
T cell receptor signaling pathway	37/104	5.51826462457002e-12	5.53665883998526e-10	4.8363552516964	125.372632537777	MAPK11;CD4;PDCD1;CSF2;CBLB;PAK2;AKT3;GRAP2;PRKCQ;MAP3K14;RASGRP1;PLCG1;NFATC2;NFATC1;IL2;PTPRC;IFNG;CD28;LCP2;CD247;ITK;LAT;CD3G;CD3E;CD3D;PPP3CC;CTLA4;ICOS;CDC42;LCK;ZAP70;KRAS;CD40LG;PIK3CD;FYN;NCK1;NCK2	3	KEGG_2021_Human
Epstein-Barr virus infection	54/202	3.96105052224736e-11	2.98069051799114e-09	3.2076349346379	76.8290369934358	ENTPD1;MAPK11;PSMC5;PSMD8;AKT3;B2M;GADD45G;HLA-C;HLA-A;HLA-B;HLA-E;HLA-F;RBPJ;CD3G;CD3E;CD3D;STAT1;STAT3;CDKN1B;CD58;JAK3;IKBKE;JAK1;TAP1;FAS;RELB;CCND3;CCND2;DDX58;TRAF3;ISG15;SEM1;TRAF5;TAB2;MAP3K14;EIF2AK2;IRAK4;OAS1;CDK6;OAS2;OAS3;IRF3;BCL2;IRF9;IRF7;CD247;PSMD13;TRADD;TNFAIP3;CASP8;ADRM1;PIK3CD;ITGAL;BAK1	4	KEGG_2021_Human
Spliceosome	44/150	9.62876117223044e-11	5.79651422568272e-09	3.63983806269499	83.9480656001244	CWC15;HNRNPK;HSPA1A;SRSF4;HNRNPC;SNRPF;SRSF5;SNRPG;SRSF7;SRSF8;HSPA1B;SF3B5;SF3B6;HNRNPU;SNRPD2;SNRPD1;SF3B1;SF3B2;PRPF38B;BUD31;LSM2;LSM8;DDX5;ZMAT2;CCDC12;HSPA8;PRPF40A;SYF2;RBM25;RBM8A;SNU13;U2AF1L4;SF3A2;U2SURP;SNRNP40;ACIN1;SNRPA1;RBMX;SF3A1;ISY1;SRSF10;HNRNPA3;SMNDC1;HNRNPA1	5	KEGG_2021_Human
Th1 and Th2 cell differentiation	30/92	5.93239567896841e-09	2.97608516561582e-07	4.22429287673825	80.0200944138661	NFATC2;NFATC1;IL2;MAPK11;CD4;IFNG;CD247;LAT;MAML2;CD3G;IL2RG;CD3E;CD3D;PPP3CC;IL12RB2;IL12RB1;STAT5B;STAT1;STAT4;MAF;LCK;ZAP70;IL2RB;PRKCQ;GATA3;RBPJ;PLCG1;JAK3;JAK1;STAT5A	6	KEGG_2021_Human
PD-L1 expression and PD-1 checkpoint pathway in cancer	28/89	4.54365176199486e-08	1.95377025765779e-06	4.00361808401639	67.6889695739049	PTPN11;NFATC2;NFATC1;BATF;EML4;MAPK11;CD4;IFNG;CD28;CD247;PDCD1;LAT;CD3G;CD3E;CD3D;PPP3CC;AKT3;STAT1;STAT3;LCK;ZAP70;CSNK2B;KRAS;PRKCQ;PIK3CD;RASGRP1;PLCG1;JAK1	7	KEGG_2021_Human
Viral carcinogenesis	47/203	9.68301358808688e-08	3.64323386251769e-06	2.63833390201059	42.6099039899107	ACTN4;BAD;HNRNPK;SP100;STAT5B;HLA-C;HLA-A;HLA-B;HLA-E;HLA-F;RBPJ;PRKACB;STAT5A;KAT2B;CCR4;RANBP1;STAT3;CDKN1B;JAK3;JAK1;IL6ST;ATF6B;GTF2B;CCND3;CCND2;TRAF3;TRAF5;MAD1L1;PMAIP1;EIF2AK2;RBL2;CDK6;RASA2;IRF3;IRF9;IRF7;GTF2A2;YWHAB;TRADD;CASP8;YWHAQ;YWHAZ;CDC42;KRAS;PIK3CD;HDAC7;BAK1	8	KEGG_2021_Human
Human immunodeficiency virus 1 infection	46/212	9.5609210279863e-07	3.08988627191077e-05	2.42408451540151	33.5988091044014	BAD;MAPK11;CD4;CALM3;RNF7;GNG2;GNG4;AKT3;B2M;APOBEC3D;APOBEC3G;APOBEC3H;HLA-C;HLA-A;HLA-B;HLA-E;HLA-F;APOBEC3C;PLCG1;SKP1;NFATC2;NFATC1;BST2;CD3G;CD3E;CD3D;PPP3CC;CXCR4;ELOB;RAC2;TAP1;FAS;PAK2;CFL2;TRAF5;TAB2;IRAK4;TNFRSF1B;IRF3;BCL2;CD247;TRADD;CASP8;KRAS;PIK3CD;BAK1	9	KEGG_2021_Human
Prion disease	55/273	1.0800637640438e-06	3.08988627191077e-05	2.21034640858145	30.3668230869129	BAD;MAPK11;PSMC5;HSPA1A;UQCRC2;HSPA1B;UQCR11;PSMD9;PSMD8;COX7A2L;CSNK2B;PRKACB;COX6C;COX7C;STIP1;PPP3CC;PSMA6;PSMA7;PSMA5;PSMA1;RYR2;NDUFA13;ATP5F1A;PSMB6;PSMB1;RAC2;SDHA;ATF6B;NDUFB10;COX6A1;TUBA3D;KIF5C;KIF5B;NDUFV2;SEM1;UQCRB;ATP5MC3;COX7A2;ATP5MC2;HSPA8;NDUFC2;NDUFC1;NDUFS5;NDUFB9;PSMD13;NDUFB2;UQCRFS1;NDUFA6;NDUFA5;ADRM1;NDUFA4;NDUFA1;SOD1;PIK3CD;FYN	10	KEGG_2021_Human
