Term	Overlap	P.value	Adjusted.P.value	Odds.Ratio	Combined.Score	Genes	Rank	Database
Natural killer cell mediated cytotoxicity	30/131	2.6364723769724e-16	6.88119290389795e-14	8.29348437027109	297.503205240241	KLRC3;TYROBP;KLRD1;ULBP2;HLA-C;PRKCB;HLA-B;HLA-E;PIK3R1;PRF1;FASLG;KLRK1;KLRC1;NFATC2;IFNG;HCST;CD244;KLRC4-KLRK1;PPP3CA;FCGR3A;IFNGR1;GZMB;ZAP70;CD48;ITGB2;PIK3CD;ITGAL;PTK2B;MAPK1;FYN	1	KEGG_2021_Human
Antigen processing and presentation	21/78	2.6412650392472e-13	3.44685087621759e-11	10.1771022383545	294.752778948672	HSPA6;KLRC3;HSPA5;KLRC4;TAPBP;IFNG;KLRD1;CALR;PDIA3;HLA-DRB5;HLA-C;HLA-B;HLA-E;HLA-F;CD8B;CD8A;HLA-DPB1;PSME1;HLA-DRB1;HLA-DPA1;KLRC1	2	KEGG_2021_Human
Graft-versus-host disease	14/42	1.06458797274547e-10	9.2619153628856e-09	13.6948790896159	314.479111461533	HLA-DRB5;GZMB;HLA-C;HLA-B;HLA-E;HLA-F;IFNG;HLA-DPB1;KLRD1;HLA-DRB1;PRF1;FASLG;HLA-DPA1;KLRC1	3	KEGG_2021_Human
Human cytomegalovirus infection	30/225	5.89562932746099e-10	3.8468981361683e-08	4.27454932258426	90.8411818505045	CALM1;ADCY7;GNG2;HLA-C;PRKCB;HLA-B;HLA-E;HLA-F;PIK3R1;PRKACB;NFATC2;CALR;ARHGEF1;PPP3CA;CCR5;PTGER2;PTGER4;AKAP13;CXCR4;PDIA3;PXN;CCL4L2;FASLG;TAPBP;CCL3L1;PIK3CD;CCL5;CCL4;PTK2B;MAPK1	4	KEGG_2021_Human
Regulation of actin cytoskeleton	29/218	1.2047017935136e-09	6.28854336214097e-08	4.2583825519872	87.454546296577	CYFIP2;MYL12B;PIP4K2A;MYL12A;PIK3R1;EZR;ARHGEF7;ARHGEF1;IQGAP1;IQGAP2;TMSB4X;CXCR4;F2R;ARPC2;VCL;PXN;ITGA1;ITGA5;ITGA4;MSN;BAIAP2;ITGAE;MYH9;ITGB2;PIK3CD;ITGAM;ITGAL;MAPK1;ITGB7	5	KEGG_2021_Human
Allograft rejection	12/38	4.72813044300129e-09	2.05673674270556e-07	12.6068739770867	241.670445519526	HLA-DRB5;GZMB;HLA-C;HLA-B;HLA-E;HLA-F;IFNG;HLA-DPB1;HLA-DRB1;PRF1;FASLG;HLA-DPA1	6	KEGG_2021_Human
Human T-cell leukemia virus 1 infection	28/219	5.71543369061065e-09	2.13104027607054e-07	4.06215852704048	77.1001574139084	TLN1;ADCY7;HLA-DRB5;HLA-C;HLA-B;HLA-E;HLA-F;FOSL1;PIK3R1;HLA-DRB1;PRKACB;NFATC2;CALR;CD3G;PPP3CA;HLA-DPB1;HLA-DPA1;TGFB1;CCND3;ZFP36;ETS2;TGFBR1;TGFBR2;SLC25A4;ITGB2;PIK3CD;ITGAL;MAPK1	7	KEGG_2021_Human
Viral myocarditis	14/60	1.92056286809948e-08	6.26583635717455e-07	8.32822066918177	147.976344867513	HLA-DRB5;HLA-C;HLA-B;HLA-E;HLA-F;HLA-DPB1;HLA-DRB1;ITGB2;PRF1;ITGAL;HLA-DPA1;ABL1;FYN;CD55	8	KEGG_2021_Human
Type I diabetes mellitus	12/43	2.27184099146485e-08	6.58833887524807e-07	10.570761839396	186.046362191114	HLA-DRB5;GZMB;HLA-C;HLA-B;HLA-E;HLA-F;IFNG;HLA-DPB1;HLA-DRB1;PRF1;FASLG;HLA-DPA1	9	KEGG_2021_Human
Cell adhesion molecules	21/148	7.57594456815842e-08	1.97732153228935e-06	4.55104534347	74.6175864478912	CD2;HLA-DRB5;HLA-C;HLA-B;HLA-E;HLA-F;CD8B;CD8A;HLA-DRB1;CD99;ITGA4;PTPRC;PECAM1;HLA-DPB1;CD226;ITGB2;SELPLG;ITGAM;ITGAL;HLA-DPA1;ITGB7	10	KEGG_2021_Human
