Term	Overlap	P.value	Adjusted.P.value	Odds.Ratio	Combined.Score	Genes	Rank	Database
Th17 cell differentiation	7/107	3.93922321151527e-06	0.000614518820996382	12.145	151.138780518593	TGFB1;RORA;HSP90AA1;NFATC2;TGFBR2;IL2;IL17A	1	KEGG_2021_Human
Intestinal immune network for IgA production	5/48	1.0373235270003e-05	0.000809112351060238	19.8837209302326	228.191180666528	TGFB1;ITGA4;IL2;CD40LG;CXCR4	2	KEGG_2021_Human
Inflammatory bowel disease	5/65	4.6101034874046e-05	0.00194124339885696	14.2377873563218	142.159681746509	TGFB1;IL2;STAT4;IL17A;RORA	3	KEGG_2021_Human
Lipid and atherosclerosis	8/215	4.9775471765563e-05	0.00194124339885696	6.72805780000855	66.661517493896	HSPA1A;HSPA1B;XBP1;NFATC2;CD40LG;ERN1;CYBA;HSP90AA1	4	KEGG_2021_Human
Protein processing in endoplasmic reticulum	7/171	8.23035006649971e-05	0.00220617721091566	7.38152545999144	69.4239623374188	ERN1;HSPA1A;HSPA1B;XBP1;HSPH1;HSP90AA1;DNAJB1	5	KEGG_2021_Human
Coronavirus disease	8/232	8.48529696506023e-05	0.00220617721091566	6.21207332490518	58.2356439998025	RPL41;RPS27;RPS29;RPS21;RPS27A;DDX58;IL2;RPL36A	6	KEGG_2021_Human
Ribosome	6/158	0.000402201417408068	0.00896334587366552	6.77128146453089	52.9416538616593	RPL41;RPS27;RPS29;RPS21;RPL36A;RPS27A	7	KEGG_2021_Human
Leukocyte transendothelial migration	5/114	0.000647495879208231	0.0126261696445605	7.81793736159443	57.4024086530328	CYBA;MYL12A;CD99;ITGA4;CXCR4	8	KEGG_2021_Human
Pathways in cancer	10/531	0.00145480192198615	0.0223151017235732	3.34733966211893	21.867786821624	EML4;STAT4;HSP90AA1;PTGER2;PTGER4;CXCR4;TGFB1;IL7R;TGFBR2;IL2	9	KEGG_2021_Human
Primary immunodeficiency	3/38	0.00156136162266028	0.0223151017235732	14.4145278450363	93.1495186453464	PTPRC;CD40LG;IL7R	10	KEGG_2021_Human
Measles	5/139	0.00157350076255965	0.0223151017235732	6.35132527020072	40.9943263592634	HSPA1A;HSPA1B;DDX58;IL2;TNFAIP3	11	KEGG_2021_Human
Cell adhesion molecules	5/148	0.0020719623773613	0.0256262083412436	5.9488787074994	36.7596629618418	CD6;CD99;ITGA4;PTPRC;CD40LG	12	KEGG_2021_Human
Cytokine-cytokine receptor interaction	7/295	0.0021355173617703	0.0256262083412436	4.17693104288499	25.6841425318396	IL17A;CD40LG;CXCR4;TGFB1;IL7R;TGFBR2;IL2	13	KEGG_2021_Human
Hepatitis B	5/162	0.00306371545509301	0.034138543642465	5.41456182736657	31.3401709568585	TGFB1;DDX58;NFATC2;TGFBR2;STAT4	14	KEGG_2021_Human
Malaria	3/50	0.00344155262747881	0.0357921473257796	10.7277316985215	60.8458979879439	TGFB1;KLRB1;CD40LG	15	KEGG_2021_Human
T cell receptor signaling pathway	4/104	0.00368009193923911	0.0358808964075813	6.76205128205128	37.9000636565295	NFATC2;IL2;PTPRC;CD40LG	16	KEGG_2021_Human
