Term	Overlap	P.value	Adjusted.P.value	Odds.Ratio	Combined.Score	Genes	Rank	Database
Ribosome	74/158	5.09479414095376e-59	1.33483606492988e-56	21.8201607915894	2928.7958348665	RPL22;RPS8;RPL21;RPS9;RPL24;RPS6;RPS7;RPSA;FAU;RPL26;RPL28;RPL27;RPL29;RPL11;RPL10;RPL13;RPL12;RPS4Y1;RPL36AL;RPL15;RPL14;RPS5;RPL17;RPS2;RPS3;RPL19;RPL18;RPL41;RPS27;RPS26;RPS29;RPS28;RPS21;RPS23;RPS25;RPL5;RPL6;RPL3;RPL31;RPL30;RPL4;RPL32;RPL35;RPL34;RPL9;RPL7;RPL8;RPS16;RPS15;RPS18;RPS19;RPL37;RPL36;RPL39;RPL38;RPS12;RPS14;RPS13;RPL13A;RPS3A;MRPS7;RPL37A;RPS15A;RPS27A;RPL35A;RPL23A;UBA52;RPLP0;RPLP2;RPLP1;RPL10A;RPS4X;RPL18A;RPL7A	1	KEGG_2021_Human
Coronavirus disease	75/232	9.66613813214837e-46	1.26626409531144e-43	11.8022827230335	1223.30997277781	RPL22;RPL21;RPL24;RPL26;RPL28;RPL27;RPL29;RPL11;RPL10;RPL13;RPL12;RPS4Y1;RPL36AL;RPL15;RPL14;RPL17;RPL19;RPL18;RPL41;RPS27;RPS26;RPS29;RPS28;RPS21;RPS23;RPS25;RPL5;RPL6;RPL3;RPL31;RPL30;RPL4;RPL32;RPL35;RPL34;RPL9;RPL7;RPL8;RPS16;RPS15;RPS18;RPS19;RPL37;RPL36;RPL39;RPL38;RPS12;RPS14;RPS13;RPS15A;RPS27A;STAT3;RPLP0;RPLP2;RPLP1;RPL18A;RPS8;RPS9;RPS6;RPS7;RPSA;FAU;IL6ST;RPS5;RPS2;RPS3;RPL13A;RPS3A;RPL37A;RPL35A;RPL23A;UBA52;RPL10A;RPS4X;RPL7A	2	KEGG_2021_Human
Th17 cell differentiation	22/107	5.62725487390691e-10	4.91446925654536e-08	6.00489480463718	127.89362584525	IL1R1;FOXP3;CD4;IL6ST;PRKCQ;IL23R;RORC;GATA3;RORA;CD247;LAT;CD3G;CD3E;CD3D;STAT3;IL17A;LCK;ZAP70;IL2RA;IL2RB;IL21;JAK3	3	KEGG_2021_Human
T cell receptor signaling pathway	19/104	6.32371724509482e-08	4.14203479553711e-06	5.1671871657754	85.6532245955192	CD4;PRKCQ;RASGRP1;IL10;PTPRC;CD28;CD247;ITK;LAT;CD3G;CD3E;CD3D;CTLA4;ICOS;LCK;ZAP70;CD40LG;FYN;NCK2	4	KEGG_2021_Human
Primary immunodeficiency	10/38	2.73669562232252e-06	0.0001434028506097	8.19116135662898	104.918614553421	LCK;PTPRC;ZAP70;CD4;CD40LG;IL7R;CD3E;CD3D;JAK3;ICOS	5	KEGG_2021_Human
Th1 and Th2 cell differentiation	15/92	6.67273338130853e-06	0.000291376024317139	4.48333933858662	53.4301112930914	CD4;CD247;LAT;CD3G;CD3E;CD3D;IL12RB2;MAF;LCK;ZAP70;IL2RA;IL2RB;PRKCQ;GATA3;JAK3	6	KEGG_2021_Human
PD-L1 expression and PD-1 checkpoint pathway in cancer	14/89	2.05065925645165e-05	0.000767532464557616	4.29130923694779	46.3236710432215	BATF;EML4;CD4;CD28;CD247;LAT;CD3G;CD3E;CD3D;STAT3;LCK;ZAP70;PRKCQ;RASGRP1	7	KEGG_2021_Human
Cytokine-cytokine receptor interaction	28/295	5.75362070375387e-05	0.00188431078047939	2.42753543364912	23.700261775174	IL1R1;CD4;TNFSF8;IL23R;IL10;CD27;EBI3;CCR8;CCR7;CCR6;CCR4;IL32;IL17A;CD40LG;IL21;CXCR4;CD70;FAS;IL6ST;IL12RB2;IL7R;TNFRSF4;TNFRSF25;TNFRSF18;IL2RA;IL2RB;LTB;LTA	8	KEGG_2021_Human
Inflammatory bowel disease	11/65	7.8714913450925e-05	0.00208647289660748	4.67124627628829	44.1417728100441	IL10;FOXP3;IL12RB2;STAT3;IL17A;MAF;IL21;IL23R;RORC;GATA3;RORA	9	KEGG_2021_Human
Measles	17/139	7.96363700995223e-05	0.00208647289660748	3.20710845045295	30.2688167450238	FAS;SLAMF1;HSPA8;BCL2;CD28;CYCS;CD3G;CD3E;CD3D;CASP8;STAT3;IL2RA;IL2RB;EIF3H;CDKN1B;RACK1;JAK3	10	KEGG_2021_Human
Autoimmune thyroid disease	9/53	0.000339274451242609	0.00808090056596032	4.6817637452368	37.4012115908841	IL10;FAS;CD28;CTLA4;HLA-A;HLA-B;HLA-E;TSHR;CD40LG	11	KEGG_2021_Human
Viral myocarditis	9/60	0.000870076337011027	0.0188109201324274	4.0376893272279	28.4533124617866	CD28;CYCS;CASP8;HLA-A;HLA-B;HLA-E;CD40LG;FYN;RAC2	12	KEGG_2021_Human
Allograft rejection	7/38	0.000933366266112809	0.0188109201324274	5.15955601803677	35.9967408537338	IL10;HLA-A;HLA-B;HLA-E;FAS;CD28;CD40LG	13	KEGG_2021_Human
JAK-STAT signaling pathway	16/162	0.00140145741511234	0.0262272744828167	2.516047912117	16.5310451080055	IL6ST;IL12RB2;STAM;IL7R;IL23R;PIM1;IL10;BCL2;SOCS3;SOCS1;STAT3;IL2RA;IL2RB;IL21;FHL1;JAK3	14	KEGG_2021_Human
Cell adhesion molecules	15/148	0.00150746119597455	0.0263303222230221	2.5879989479126	16.815078986686	CD2;CD4;CD6;HLA-A;HLA-B;HLA-E;SELL;ICAM3;ICAM2;PTPRC;CD28;CTLA4;ICOS;CD40LG;TIGIT	15	KEGG_2021_Human
Circadian rhythm	6/31	0.00165214333439051	0.0270538471006446	5.47904534606205	35.0970212929184	NR1D1;PER1;CRY1;RORC;RORA;SKP1	16	KEGG_2021_Human
Type I diabetes mellitus	7/43	0.00198536565566506	0.0305979883402497	4.44178945971061	27.6366015782094	HLA-A;HLA-B;HLA-E;FAS;CD28;LTA;ICA1	17	KEGG_2021_Human
Epstein-Barr virus infection	18/202	0.00233515587760222	0.0339894911073213	2.24692072849774	13.6156130348751	PSMC2;B2M;GADD45A;HLA-A;HLA-B;HLA-E;CD3G;CD3E;CD3D;STAT3;CDKN1B;JAK3;FAS;BCL2;CYCS;CD247;PSMD14;CASP8	18	KEGG_2021_Human
Legionellosis	8/57	0.00257247325559419	0.0354730522613515	3.73147153598281	22.2503449284436	HSPA8;CLK1;EEF1A1;EEF1G;CYCS;SAR1B;CASP8;HSF1	19	KEGG_2021_Human
Hematopoietic cell lineage	11/99	0.00303228068563385	0.0397228769818035	2.86134453781513	16.591335311631	IL1R1;CD2;CD5;CD4;CD7;FLT3LG;IL7R;CD3G;CD3E;CD3D;IL2RA	20	KEGG_2021_Human
Kaposi sarcoma-associated herpesvirus infection	17/193	0.00343004065143791	0.0427938405084158	2.21680224249753	12.5807587692908	CALM1;LEF1;HLA-A;HLA-B;HLA-E;CCR8;RPS27A;CCR4;STAT3;FAS;IL6ST;TCF7;UBC;UBB;CYCS;CASP8;UBA52	21	KEGG_2021_Human
NF-kappa B signaling pathway	11/104	0.00444086111528099	0.0528866187365282	2.70679884857169	14.6624775667013	IL1R1;GADD45A;PRKCQ;BIRC3;BCL2;LAT;LCK;ZAP70;LTB;LTA;CD40LG	22	KEGG_2021_Human
Ubiquitin mediated proteolysis	13/140	0.00636864143604609	0.0725471328801772	2.34398362659541	11.8520463979805	UBE2B;UBE2D3;UBE2D2;HERC2;BIRC3;UBC;UBB;SKP1;UBE2G2;SOCS3;SOCS1;RPS27A;UBA52	23	KEGG_2021_Human
Human immunodeficiency virus 1 infection	17/212	0.0086620727619182	0.0945609609842736	1.9988032121043	9.49191916435334	CD4;CALM1;B2M;HLA-A;HLA-B;HLA-E;SKP1;CD3G;CD3E;CD3D;CXCR4;RAC2;FAS;BCL2;CYCS;CD247;CASP8	24	KEGG_2021_Human
Natural killer cell mediated cytotoxicity	12/131	0.00950400344562146	0.0965864217370635	2.30732870071105	10.7430196932238	FAS;SH2D1A;HLA-A;HLA-B;HLA-E;ICAM2;CD247;LAT;LCK;ZAP70;FYN;RAC2	25	KEGG_2021_Human
