Term	Overlap	P.value	Adjusted.P.value	Odds.Ratio	Combined.Score	Genes	Rank	Database
Protein processing in endoplasmic reticulum	49/171	2.75791967762568e-23	7.44638312958933e-21	7.56246721311475	392.832211791065	SEC24A;HSPA1L;MOGS;ERN1;SELENOS;HSPA1A;PREB;SEC24D;HSPA1B;RRBP1;HSP90B1;PDIA4;XBP1;WFS1;EDEM1;EDEM2;PDIA6;CKAP4;HYOU1;STT3A;UBE2J1;TXNDC5;SIL1;SEC13;HSPA6;HSPA5;SSR3;SSR4;EIF2AK4;EIF2AK3;DNAJC1;TRAM1;SAR1B;RPN1;SEL1L;RPN2;ERLEC1;SEC61G;SEC61B;MAN1A1;SYVN1;P4HB;DERL3;DERL1;HERPUD1;LMAN1;LMAN2;SEC61A1;UGGT2	1	KEGG_2021_Human
Protein export	9/23	1.21679243130429e-06	0.000164266978226079	11.7055631868132	159.421486766781	HSPA5;SPCS3;SPCS2;SPCS1;SEC61A1;SEC61G;SEC61B;SRPRB;SEC11C	2	KEGG_2021_Human
N-Glycan biosynthesis	12/50	7.7542798912237e-06	0.000697885190210133	5.75942749835051	67.7727132095052	ALG14;MOGS;B4GALT3;B4GALT2;RPN1;RPN2;MAN1A1;ST6GAL1;ALG5;ALG1;STT3A;MGAT3	3	KEGG_2021_Human
Various types of N-glycan biosynthesis	8/39	0.000801599792954538	0.0541079860244313	4.69027919804159	33.4365364682052	ALG14;ALG1;STT3A;B4GALT3;B4GALT2;RPN1;RPN2;MAN1A1	4	KEGG_2021_Human
Vibrio cholerae infection	8/50	0.00420593083332915	0.227120264999774	3.45986002470152	18.9297925360315	KDELR1;KDELR2;SEC61G;SEC61B;PDIA4;KDELR3;SEC61A1;PLCG2	5	KEGG_2021_Human
Glycosaminoglycan biosynthesis	7/53	0.0200879087405206	0.903955893323427	2.76089042810648	10.7885581423297	B4GALT3;B4GALT2;CHPF;CHST15;CHPF2;CHST2;B4GALT7	6	KEGG_2021_Human
Mannose type O-glycan biosynthesis	4/23	0.0300250622816869	0.999999999961357	3.81405187610174	13.3710087623725	B4GALT3;B4GALT2;B4GAT1;LARGE1	7	KEGG_2021_Human
Aldosterone-regulated sodium reabsorption	5/37	0.0426077371415459	0.999999999961357	2.83150742337165	8.93544296142195	INSR;PRKCG;IGF1;SCNN1B;IRS1	8	KEGG_2021_Human
Small cell lung cancer	9/92	0.0519130933262592	0.999999999961357	1.96723818350324	5.81945299221759	ITGA6;LAMC1;FHIT;GADD45A;COL4A3;CCNE2;CCNE1;COL4A4;LAMA5	9	KEGG_2021_Human
Glycine, serine and threonine metabolism	5/40	0.0566544393136121	0.999999999961357	2.58839627805145	7.43072902971463	GCAT;PSAT1;CTH;SHMT2;PHGDH	10	KEGG_2021_Human
Glyoxylate and dicarboxylate metabolism	4/30	0.0698259678138205	0.999999999961357	2.78616120721384	7.4160626616108	SHMT2;MCEE;HYI;ACSS1	11	KEGG_2021_Human
Glutathione metabolism	6/57	0.0771412814830438	0.999999999961357	2.13185945519147	5.46207274184787	GSTM2;GPX7;CHAC1;GSTT2B;CHAC2;SRM	12	KEGG_2021_Human
Longevity regulating pathway	9/102	0.0871509070785751	0.999999999961357	1.75477667493797	4.28185530480539	HSPA1L;HSPA1A;HSPA1B;CREB3L2;INSR;IGF1;IRS1;HSPA6;EHMT1	13	KEGG_2021_Human
ECM-receptor interaction	8/88	0.0902981618597619	0.999999999961357	1.81277617675312	4.35907079679588	ITGA8;COL9A3;ITGA6;LAMC1;COL4A3;COL4A4;SDC1;LAMA5	14	KEGG_2021_Human
Thyroid hormone synthesis	7/75	0.097844303573434	0.999999999961357	1.86548774980242	4.33609831692849	HSPA5;GPX7;HSP90B1;CREB3L2;PDIA4;PRKCG;TSHR	15	KEGG_2021_Human
Fluid shear stress and atherosclerosis	11/139	0.113808452900954	0.999999999961357	1.55838300818882	3.38673792228233	ASS1;HSP90B1;GSTT2B;SDC1;GSTM2;JUN;CAV2;CAV1;PECAM1;MEF2C;KLF2	16	KEGG_2021_Human
Measles	11/139	0.113808452900954	0.999999999961357	1.55838300818882	3.38673792228233	HSPA1L;HSPA1A;HSPA1B;IFNAR2;JUN;HSPA6;EIF2AK4;EIF2AK3;TLR9;CCNE2;CCNE1	16	KEGG_2021_Human
Toxoplasmosis	9/112	0.133748166547913	0.999999999961357	1.58356982823002	3.18582039843825	HSPA1L;HSPA1A;HSPA1B;HLA-DOB;HSPA6;ITGA6;LAMC1;LY96;LAMA5	18	KEGG_2021_Human
Breast cancer	11/147	0.149912181771727	0.999999999961357	1.46609004873626	2.7822073119917	WNT5B;LRP5;DLL4;WNT10A;FZD6;GADD45A;IGF1;ESR1;ESR2;JUN;HEY2	19	KEGG_2021_Human
Focal adhesion	14/201	0.171496078855555	0.999999999961357	1.357286419179	2.39316046017638	MYL2;COL9A3;PRKCG;IGF1;PIP5K1B;JUN;COL4A3;COL4A4;CAV2;CAV1;ITGA8;ITGA6;LAMC1;LAMA5	20	KEGG_2021_Human
Legionellosis	5/57	0.178085334913552	0.999999999961357	1.74062407898615	3.00343367863036	HSPA6;HSPA1L;HSPA1A;HSPA1B;SAR1B	21	KEGG_2021_Human
Pathways in cancer	33/531	0.178147981524028	0.999999999961357	1.20353263447491	2.07626315221069	DLL4;GNG7;PRKCG;WNT10A;FZD6;PLCG2;GSTM2;JUN;PTCH2;COL4A3;COL4A4;HEY2;HSP90B1;BCL2L11;IFNAR2;MDM2;IL5RA;PIM2;ITGA6;LRP5;GSTT2B;GADD45A;IGF1;CCNE2;CCNE1;WNT5B;ESR1;ESR2;GNB3;RASGRP3;LAMC1;DCC;LAMA5	22	KEGG_2021_Human
Estrogen signaling pathway	10/137	0.182842057534364	0.999999999961357	1.42656855092343	2.42392909161532	HSPA1L;HSPA1A;HSPA1B;HSP90B1;CREB3L2;ESR1;ESR2;JUN;HSPA6;EBAG9	23	KEGG_2021_Human
p53 signaling pathway	6/73	0.183591640332112	0.999999999961357	1.62138492580244	2.74831446722326	TP53I3;GADD45A;IGF1;CCNE2;CCNE1;MDM2	24	KEGG_2021_Human
Pertussis	6/76	0.208047569984669	0.999999999961357	1.55165045884125	2.436073412988	JUN;LY96;C4A;C4B;CFL2;C1R	25	KEGG_2021_Human
Glycosphingolipid biosynthesis	4/45	0.209174165393725	0.999999999961357	1.76543353950286	2.76217621332421	SLC33A1;ST6GALNAC4;B4GALT3;B4GALT2	26	KEGG_2021_Human
Antigen processing and presentation	6/78	0.224956900559616	0.999999999961357	1.50838926174497	2.25028516262929	HSPA6;HSPA1L;HSPA5;HSPA1A;HSPA1B;HLA-DOB	27	KEGG_2021_Human
Other types of O-glycan biosynthesis	4/47	0.231691524550416	0.999999999961357	1.68314231667965	2.46134052026405	ST6GAL1;B4GALT3;B4GALT2;C1GALT1C1	28	KEGG_2021_Human
Basal cell carcinoma	5/63	0.234468716831243	0.999999999961357	1.56006407715682	2.26276858140081	PTCH2;WNT5B;WNT10A;FZD6;GADD45A	29	KEGG_2021_Human
Amino sugar and nucleotide sugar metabolism	4/48	0.243165763838898	0.999999999961357	1.64480208786429	2.32576974592591	NANS;GMPPA;GMPPB;PGM3	30	KEGG_2021_Human
Intestinal immune network for IgA production	4/48	0.243165763838898	0.999999999961357	1.64480208786429	2.32576974592591	CCL25;TNFRSF17;HLA-DOB;CCR10	30	KEGG_2021_Human
Fructose and mannose metabolism	3/33	0.248845186140907	0.999999999961357	1.80889101338432	2.51603049964415	KHK;GMPPA;GMPPB	32	KEGG_2021_Human
Cell adhesion molecules	10/148	0.249726591706783	0.999999999961357	1.31208938360464	1.82037784347605	CADM1;CLDN3;HLA-DOB;SDC1;ICAM2;CLDN14;ITGA8;PECAM1;ITGA6;MPZL1	33	KEGG_2021_Human
B cell receptor signaling pathway	6/81	0.251106450312021	0.999999999961357	1.44782358581016	2.00071603155149	JUN;BLNK;RASGRP3;CD79B;CD79A;PLCG2	34	KEGG_2021_Human
Arginine and proline metabolism	4/50	0.266471359203231	0.999999999961357	1.57312252964427	2.0804364723348	PYCR1;PYCR3;ALDH18A1;SRM	35	KEGG_2021_Human
Cysteine and methionine metabolism	4/50	0.266471359203231	0.999999999961357	1.57312252964427	2.0804364723348	PSAT1;CTH;PHGDH;SRM	35	KEGG_2021_Human
Vitamin B6 metabolism	1/6	0.276239657903363	0.999999999961357	3.61564885496183	4.65148331158778	PSAT1	37	KEGG_2021_Human
Nicotinate and nicotinamide metabolism	3/35	0.27764120162647	0.999999999961357	1.6956560707457	2.17285716655377	QPRT;CD38;NADK2	38	KEGG_2021_Human
One carbon pool by folate	2/20	0.282666381303542	0.999999999961357	2.00923272843044	2.53864132383448	ALDH1L2;SHMT2	39	KEGG_2021_Human
Mitophagy	5/68	0.284720026743181	0.999999999961357	1.43586936690385	1.80380937568269	JUN;EIF2AK3;PINK1;CITED2;UBC	40	KEGG_2021_Human
Alanine, aspartate and glutamate metabolism	3/37	0.306729517359272	0.999999999961357	1.59574288606456	1.88583134281681	GPT2;ASNS;ASS1	41	KEGG_2021_Human
Arginine biosynthesis	2/22	0.322123591392124	0.999999999961357	1.80811843361987	2.04827269301872	GPT2;ASS1	42	KEGG_2021_Human
Regulation of lipolysis in adipocytes	4/55	0.326153802250233	0.999999999961357	1.41851956093442	1.58928977288269	MGLL;INSR;TSHR;IRS1	43	KEGG_2021_Human
Glioma	5/75	0.357776171174702	0.999999999961357	1.2918035030104	1.32777727013731	PRKCG;GADD45A;IGF1;MDM2;PLCG2	44	KEGG_2021_Human
Vitamin digestion and absorption	2/24	0.361012296383641	0.999999999961357	1.6435703742294	1.67454059684522	TCN2;MMACHC	45	KEGG_2021_Human
FoxO signaling pathway	8/131	0.381412168539219	0.999999999961357	1.17635481830323	1.13385862570256	BCL2L11;INSR;GADD45A;CSNK1E;IGF1;MDM2;IRS1;KLF2	46	KEGG_2021_Human
Hepatocellular carcinoma	10/168	0.386938393927538	0.999999999961357	1.14478381111341	1.08696053748108	WNT5B;LRP5;GSTT2B;PRKCG;WNT10A;FZD6;GADD45A;PLCG2;GSTM2;GAB1	47	KEGG_2021_Human
Proteoglycans in cancer	12/205	0.390159932324523	0.999999999961357	1.1246870955976	1.05855385349855	PRKCG;WNT10A;FZD6;IGF1;SDC1;PLCG2;GAB1;WNT5B;ESR1;MDM2;CAV2;CAV1	48	KEGG_2021_Human
Leukocyte transendothelial migration	7/114	0.390207641401908	0.999999999961357	1.18309505444239	1.11338267815639	MYL2;CLDN3;PRKCG;PLCG2;CLDN14;PECAM1;RAPGEF3	49	KEGG_2021_Human
Folate biosynthesis	2/26	0.399037062555049	0.999999999961357	1.50644699140401	1.38397432400223	GGH;MOCOS	50	KEGG_2021_Human
Prostate cancer	6/97	0.399808185977276	0.999999999961357	1.19224974450286	1.09301925364132	HSP90B1;CREB3L2;IGF1;MDM2;CCNE2;CCNE1	51	KEGG_2021_Human
mTOR signaling pathway	9/154	0.418515588721593	0.999999999961357	1.12237400530504	0.977633933884458	WNT5B;LRP5;INSR;PRKCG;WNT10A;FZD6;IGF1;IRS1;SEC13	52	KEGG_2021_Human
GnRH secretion	4/64	0.434376236797483	0.999999999961357	1.20516746411483	1.00492191849654	KISS1R;PRKCG;ESR2;KCNN3	53	KEGG_2021_Human
Amoebiasis	6/102	0.446946272341114	0.999999999961357	1.12985378715244	0.909890335422942	PRKCG;LAMC1;HSPB1;COL4A3;COL4A4;LAMA5	54	KEGG_2021_Human
Complement and coagulation cascades	5/85	0.462465049118049	0.999999999961357	1.12972940613027	0.87122957488393	C4A;C4B;CFB;C1R;CD59	55	KEGG_2021_Human
Circadian rhythm	2/31	0.48894977627183	0.999999999961357	1.2463854032869	0.891783149551683	CSNK1E;BHLHE41	56	KEGG_2021_Human
Malaria	3/50	0.491573274949572	0.999999999961357	1.15357389853952	0.81920388965592	PECAM1;TLR9;SDC1	57	KEGG_2021_Human
PI3K-Akt signaling pathway	19/354	0.492550307257901	0.999999999961357	1.02508042312708	0.72591959612708	COL9A3;CREB3L2;GNG7;INSR;IGF1;COL4A3;CCNE2;CCNE1;COL4A4;HSP90B1;BCL2L11;GNB3;IFNAR2;MDM2;IRS1;ITGA8;ITGA6;LAMC1;LAMA5	58	KEGG_2021_Human
Ovarian steroidogenesis	3/51	0.504904498681617	0.999999999961357	1.12948135755258	0.771871723420009	BMP6;INSR;IGF1	59	KEGG_2021_Human
Wnt signaling pathway	9/166	0.508085819448028	0.999999999961357	1.0359260166585	0.701430592017651	TLE1;WNT5B;LRP5;PRKCG;WNT10A;FZD6;CSNK1E;JUN;CBY1	60	KEGG_2021_Human
SNARE interactions in vesicular transport	2/33	0.522489555893231	0.999999999961357	1.16585020180547	0.756811989678133	BET1L;BET1	61	KEGG_2021_Human
Gastric cancer	8/149	0.524493480676409	0.999999999961357	1.02520080936906	0.661584924600518	WNT5B;LRP5;WNT10A;FZD6;GADD45A;GAB1;CCNE2;CCNE1	62	KEGG_2021_Human
Non-small cell lung cancer	4/72	0.526256589868829	0.999999999961357	1.06293273290177	0.682367069953015	FHIT;PRKCG;GADD45A;PLCG2	63	KEGG_2021_Human
Endocrine and other factor-regulated calcium reabsorption	3/53	0.531009049094443	0.999999999961357	1.08418738049713	0.68626482584157	KLK1;PRKCG;ESR1	64	KEGG_2021_Human
Propanoate metabolism	2/34	0.538695519094119	0.999999999961357	1.12935768863419	0.698626050208669	MCEE;ACSS1	65	KEGG_2021_Human
Staphylococcus aureus infection	5/95	0.561549171334995	0.999999999961357	1.0036717752235	0.579174756941626	C4A;C4B;HLA-DOB;CFB;C1R	66	KEGG_2021_Human
Endocytosis	13/252	0.564961038258588	0.999999999961357	0.982439702104974	0.560971605131328	HSPA1L;HSPA1A;HSPA1B;ARFGAP1;PIP5K1B;ACAP3;CHMP4C;MDM2;HSPA6;CAV2;CAV1;AGAP5;PIP5KL1	67	KEGG_2021_Human
Mucin type O-glycan biosynthesis	2/36	0.569949694870093	0.999999999961357	1.06281251755717	0.597520824816932	ST6GALNAC4;C1GALT1C1	68	KEGG_2021_Human
Lipid and atherosclerosis	11/215	0.577502853897948	0.999999999961357	0.973860931655899	0.534690451172244	HSPA1L;HSPA1A;HSPA1B;XBP1;JUN;ERN1;HSP90B1;HSPA6;HSPA5;EIF2AK3;LY96	69	KEGG_2021_Human
Apelin signaling pathway	7/137	0.582790570146379	0.999999999961357	0.972589694374723	0.525127810409075	BORCS8-MEF2B;MYL2;GNG7;GNB3;MEF2B;MEF2C;KLF2	70	KEGG_2021_Human
African trypanosomiasis	2/37	0.584990847870711	0.999999999961357	1.03239186792195	0.55352627053049	PRKCG;TLR9	71	KEGG_2021_Human
Growth hormone synthesis, secretion and action	6/119	0.598015796789584	0.999999999961357	0.959010342867325	0.493063764523444	CREB3L2;PRKCG;IGF1;IRS1;PLCG2;SSTR2	72	KEGG_2021_Human
Hematopoietic cell lineage	5/99	0.598532001541303	0.999999999961357	0.960758539170131	0.493133613813314	HLA-DOB;IL5RA;ITGA6;CD38;CD59	73	KEGG_2021_Human
Primary immunodeficiency	2/38	0.599639034037215	0.999999999961357	1.00366125437759	0.513299880604887	CD79A;BLNK	74	KEGG_2021_Human
Selenocompound metabolism	1/17	0.599988249343855	0.999999999961357	1.12923425572519	0.57686390868105	CTH	75	KEGG_2021_Human
Notch signaling pathway	3/59	0.604402153592009	0.999999999961357	0.967717153783119	0.487260572416961	TLE1;DLL4;HEY2	76	KEGG_2021_Human
VEGF signaling pathway	3/59	0.604402153592009	0.999999999961357	0.967717153783119	0.487260572416961	HSPB1;PRKCG;PLCG2	76	KEGG_2021_Human
Ubiquitin mediated proteolysis	7/140	0.605822056486184	0.999999999961357	0.950500050510153	0.476361133384303	FBXW7;MDM2;CUL7;RHOBTB2;UBE2J1;UBC;SYVN1	78	KEGG_2021_Human
Melanogenesis	5/101	0.616349726076471	0.999999999961357	0.940642959770115	0.455215449475012	WNT5B;CREB3L2;PRKCG;WNT10A;FZD6	79	KEGG_2021_Human
Epstein-Barr virus infection	10/202	0.619906192934621	0.999999999961357	0.940357314725698	0.449666750559606	GADD45A;PLCG2;JUN;CCNE2;CCNE1;BCL2L11;HLA-DOB;IFNAR2;MDM2;BLNK	80	KEGG_2021_Human
Fatty acid biosynthesis	1/18	0.620986714361034	0.999999999961357	1.06275258194881	0.506343782228348	HSD17B8	81	KEGG_2021_Human
Other glycan degradation	1/18	0.620986714361034	0.999999999961357	1.06275258194881	0.506343782228348	FUCA2	81	KEGG_2021_Human
Glycerolipid metabolism	3/61	0.627108103269803	0.999999999961357	0.934248697830817	0.435954392727374	AKR1A1;MGLL;PLPP5	83	KEGG_2021_Human
Cell cycle	6/124	0.638085165402374	0.999999999961357	0.918130555600696	0.412500924584691	E2F5;GADD45A;MDM2;CDC14B;CCNE2;CCNE1	84	KEGG_2021_Human
Glycosaminoglycan degradation	1/19	0.640883868631641	0.999999999961357	1.00365776081425	0.446534374086221	NAGLU	85	KEGG_2021_Human
ErbB signaling pathway	4/85	0.657864154709614	0.999999999961357	0.891724260145313	0.373415616190872	JUN;GAB1;PRKCG;PLCG2	86	KEGG_2021_Human
Steroid biosynthesis	1/20	0.659737420596278	0.999999999961357	0.950783447167537	0.395443548322358	TM7SF2	87	KEGG_2021_Human
Colorectal cancer	4/86	0.666895663310222	0.999999999961357	0.880802894153343	0.356832341290815	JUN;BCL2L11;DCC;GADD45A	88	KEGG_2021_Human
Fatty acid degradation	2/43	0.667014865063842	0.999999999961357	0.881030586810166	0.356767122098744	ACADVL;ECI1	89	KEGG_2021_Human
Human papillomavirus infection	16/331	0.667777211993064	0.999999999961357	0.916350896602591	0.370023111551204	COL9A3;CREB3L2;WNT10A;FZD6;COL4A3;CCNE2;CCNE1;COL4A4;HEY2;WNT5B;IFNAR2;MDM2;ITGA8;ITGA6;LAMC1;LAMA5	90	KEGG_2021_Human
Relaxin signaling pathway	6/129	0.675684645565745	0.999999999961357	0.880574328274443	0.345210508166992	CREB3L2;GNG7;GNB3;JUN;COL4A3;COL4A4	91	KEGG_2021_Human
Pantothenate and CoA biosynthesis	1/21	0.67760205752293	0.999999999961357	0.903196564885496	0.351519676634182	PPCDC	92	KEGG_2021_Human
HIF-1 signaling pathway	5/109	0.682750519066525	0.999999999961357	0.867917403477748	0.33121963730477	INSR;PRKCG;IGF1;PLCG2;PDK1	93	KEGG_2021_Human
GABAergic synapse	4/89	0.693000119529909	0.999999999961357	0.849580636082184	0.311562549936092	GNG7;PRKCG;GNB3;SLC38A5	94	KEGG_2021_Human
Terpenoid backbone biosynthesis	1/22	0.694529603529159	0.999999999961357	0.860141766630316	0.313539299982692	DHDDS	95	KEGG_2021_Human
Hypertrophic cardiomyopathy	4/90	0.701370211040946	0.999999999961357	0.839657282741738	0.297842738364917	MYL2;ITGA8;ITGA6;IGF1	96	KEGG_2021_Human
Type II diabetes mellitus	2/46	0.702858511459036	0.999999999961357	0.820830077277069	0.289424415486339	INSR;IRS1	97	KEGG_2021_Human
Amphetamine addiction	3/69	0.708742097354589	0.999999999961357	0.820658786719972	0.282522927048643	JUN;CREB3L2;PRKCG	98	KEGG_2021_Human
Renal cell carcinoma	3/69	0.708742097354589	0.999999999961357	0.820658786719972	0.282522927048643	JUN;GAB1;PRCC	98	KEGG_2021_Human
Cushing syndrome	7/155	0.709976994616437	0.999999999961357	0.853484722726565	0.2923379013842	WNT5B;RASD1;CREB3L2;WNT10A;FZD6;CCNE2;CCNE1	100	KEGG_2021_Human
Non-alcoholic fatty liver disease	7/155	0.709976994616437	0.999999999961357	0.853484722726565	0.2923379013842	ERN1;BCL2L11;INSR;XBP1;IRS1;JUN;EIF2AK3	100	KEGG_2021_Human
Renin-angiotensin system	1/23	0.710569169346454	0.999999999961357	0.821001040943789	0.280527010826497	KLK1	102	KEGG_2021_Human
Carbohydrate digestion and absorption	2/47	0.714071393200414	0.999999999961357	0.802546959567017	0.270275610442364	SLC2A5;TAS1R3	103	KEGG_2021_Human
Pyruvate metabolism	2/47	0.714071393200414	0.999999999961357	0.802546959567017	0.270275610442364	AKR1A1;ACSS1	103	KEGG_2021_Human
Cocaine addiction	2/49	0.735431533704232	0.999999999961357	0.768314739173728	0.236101453158606	JUN;CREB3L2	105	KEGG_2021_Human
Melanoma	3/72	0.735581103405892	0.999999999961357	0.784853271261119	0.241024103496717	GADD45A;IGF1;MDM2	106	KEGG_2021_Human
alpha-Linolenic acid metabolism	1/25	0.740168080617686	0.999999999961357	0.752504770992366	0.22641211739723	PLA2G2D	107	KEGG_2021_Human
Inositol phosphate metabolism	3/73	0.744081272868687	0.999999999961357	0.773600109259765	0.22868006988134	PIP5KL1;PIP5K1B;PLCG2	108	KEGG_2021_Human
Dilated cardiomyopathy	4/96	0.748122061127607	0.999999999961357	0.784647389224048	0.22769614401637	MYL2;ITGA8;ITGA6;IGF1	109	KEGG_2021_Human
Maturity onset diabetes of the young	1/26	0.753813321340192	0.999999999961357	0.72236641221374	0.204148351762153	BHLHA15	110	KEGG_2021_Human
Neurotrophin signaling pathway	5/119	0.754213045079587	0.999999999961357	0.791364186327889	0.223228324427743	IRS1;MAGED1;PLCG2;JUN;GAB1	111	KEGG_2021_Human
Circadian entrainment	4/97	0.755342015175016	0.999999999961357	0.776169161907702	0.217781138721781	RASD1;GNG7;PRKCG;GNB3	112	KEGG_2021_Human
Fc gamma R-mediated phagocytosis	4/97	0.755342015175016	0.999999999961357	0.776169161907702	0.217781138721781	CFL2;PRKCG;PIP5K1B;PLCG2	112	KEGG_2021_Human
Hippo signaling pathway	7/163	0.757340128848211	0.999999999961357	0.809371770264285	0.22495906812662	WNT5B;WNT10A;FZD6;CSNK1E;RASSF6;BMP8B;BMP6	114	KEGG_2021_Human
Apoptosis	6/142	0.761105562978407	0.999999999961357	0.795851897806102	0.217254209413456	ERN1;BCL2L11;GADD45A;JUN;EIF2AK3;CASP10	115	KEGG_2021_Human
Choline metabolism in cancer	4/98	0.762401213810914	0.999999999961357	0.767871322406597	0.208309924977568	PRKCG;PIP5K1B;JUN;SLC44A1	116	KEGG_2021_Human
Inflammatory mediator regulation of TRP channels	4/98	0.762401213810914	0.999999999961357	0.767871322406597	0.208309924977568	TRPV3;PRKCG;IGF1;PLCG2	116	KEGG_2021_Human
Autoimmune thyroid disease	2/53	0.774083464332369	0.999999999961357	0.70790493847969	0.181277164981644	HLA-DOB;TSHR	118	KEGG_2021_Human
Prion disease	12/273	0.774743516747911	0.999999999961357	0.828650284308183	0.211490819118114	HSPA1L;HSPA1A;HSPA1B;CREB3L2;HSPA6;HSPA5;CAV2;CAV1;EIF2AK3;SLC25A4;LAMC1;KLC4	119	KEGG_2021_Human
Bacterial invasion of epithelial cells	3/77	0.775915338561883	0.999999999961357	0.731628856389851	0.185622921307489	CAV2;CAV1;GAB1	120	KEGG_2021_Human
AGE-RAGE signaling pathway in diabetic complications	4/100	0.776042716075044	0.999999999961357	0.751794258373206	0.190615715477634	PLCG2;JUN;COL4A3;COL4A4	121	KEGG_2021_Human
cGMP-PKG signaling pathway	7/167	0.778828126220526	0.999999999961357	0.78896952975048	0.197214682757192	BORCS8-MEF2B;CREB3L2;INSR;IRS1;SLC25A4;MEF2B;MEF2C	122	KEGG_2021_Human
Pancreatic secretion	4/102	0.789058448345627	0.999999999961357	0.736373401035055	0.174457817312126	PRKCG;RAB3D;PLA2G2D;CD38	123	KEGG_2021_Human
Linoleic acid metabolism	1/29	0.790601550680263	0.999999999961357	0.644867775354417	0.151518884880458	PLA2G2D	124	KEGG_2021_Human
Hedgehog signaling pathway	2/56	0.799746238790255	0.999999999961357	0.668470763026637	0.149377013585172	PTCH2;CSNK1E	125	KEGG_2021_Human
NF-kappa B signaling pathway	4/104	0.801461926784405	0.999999999961357	0.721569377990431	0.159696154870216	GADD45A;PLCG2;LY96;BLNK	126	KEGG_2021_Human
Toll-like receptor signaling pathway	4/104	0.801461926784405	0.999999999961357	0.721569377990431	0.159696154870216	IFNAR2;JUN;TLR9;LY96	126	KEGG_2021_Human
Ascorbate and aldarate metabolism	1/30	0.801600447747832	0.999999999961357	0.622598052118979	0.137684440062193	AKR1A1	128	KEGG_2021_Human
Asthma	1/31	0.812022136797032	0.999999999961357	0.601812977099237	0.12531411828611	HLA-DOB	129	KEGG_2021_Human
Galactose metabolism	1/31	0.812022136797032	0.999999999961357	0.601812977099237	0.12531411828611	B4GALT2	129	KEGG_2021_Human
Parathyroid hormone synthesis, secretion and action	4/106	0.813268053097932	0.999999999961357	0.707345904869125	0.146204518863505	LRP5;CREB3L2;PRKCG;MEF2C	131	KEGG_2021_Human
Long-term depression	2/60	0.829924587612959	0.999999999961357	0.622237591805816	0.1159978060329	PRKCG;IGF1	132	KEGG_2021_Human
Viral myocarditis	2/60	0.829924587612959	0.999999999961357	0.622237591805816	0.1159978060329	CAV1;HLA-DOB	132	KEGG_2021_Human
Cellular senescence	6/156	0.833213930506153	0.999999999961357	0.721035474592522	0.131563630042557	E2F5;GADD45A;MDM2;SLC25A4;CCNE2;CCNE1	134	KEGG_2021_Human
Insulin secretion	3/86	0.835705542338758	0.999999999961357	0.651984611486097	0.117017513502	CREB3L2;PRKCG;KCNN3	135	KEGG_2021_Human
Taste transduction	3/86	0.835705542338758	0.999999999961357	0.651984611486097	0.117017513502	SCNN1B;GNB3;TAS1R3	135	KEGG_2021_Human
Arachidonic acid metabolism	2/61	0.836799722675439	0.999999999961357	0.611658815340035	0.108979567407104	PLA2G2D;GPX7	137	KEGG_2021_Human
Pentose and glucuronate interconversions	1/34	0.840118749637669	0.999999999961357	0.547015961138099	0.0952967602227435	AKR1A1	138	KEGG_2021_Human
Cholinergic synapse	4/113	0.850125121280284	0.999999999961357	0.661674202186032	0.107437190744351	CREB3L2;GNG7;PRKCG;GNB3	139	KEGG_2021_Human
Serotonergic synapse	4/113	0.850125121280284	0.999999999961357	0.661674202186032	0.107437190744351	GNG7;PRKCG;GNB3;RAPGEF3	139	KEGG_2021_Human
MAPK signaling pathway	12/294	0.850452970121934	0.999999999961357	0.766080551509058	0.124094450938696	HSPA1L;HSPA1A;HSPA1B;INSR;PRKCG;GADD45A;IGF1;JUN;MEF2C;RASGRP3;HSPA6;HSPB1	141	KEGG_2021_Human
Autophagy	5/137	0.851338769795292	0.999999999961357	0.682797805642633	0.109892992010674	ERN1;IRS1;EIF2AK4;EIF2AK3;WIPI1	142	KEGG_2021_Human
Hepatitis B	6/162	0.85825031151354	0.999999999961357	0.693082085699535	0.10594416976842	CREB3L2;PRKCG;JUN;CASP10;CCNE2;CCNE1	143	KEGG_2021_Human
Inflammatory bowel disease	2/65	0.861850690724584	0.999999999961357	0.57270205121208	0.0851454671820149	JUN;HLA-DOB	144	KEGG_2021_Human
Morphine addiction	3/91	0.862577424546727	0.999999999961357	0.614777072831566	0.0908827200017607	GNG7;PRKCG;GNB3	145	KEGG_2021_Human
Thyroid cancer	1/37	0.864019226154977	0.999999999961357	0.501351781170484	0.073277705650284	GADD45A	146	KEGG_2021_Human
Ras signaling pathway	9/232	0.864066952101856	0.999999999961357	0.726767850983098	0.106184433090589	GNG7;INSR;PRKCG;IGF1;PLCG2;GAB1;GNB3;RASGRP3;PLA2G2D	147	KEGG_2021_Human
