p_val	avg_log2FC	pct.1	pct.2	p_val_adj	gene	seurat_clusters
5.24588424243058e-144	3.40052255226539	0.363	0.117	1.75936465722637e-139	HSPA6	c30
1.11754390277263e-125	2.66987836582823	0.386	0.141	3.74801874111884e-121	BAG3	c30
6.0305079182991e-94	2.43031006708004	0.644	0.421	2.02251174563915e-89	HSPA1A	c30
1.75708852860485e-89	2.26582535338874	0.599	0.374	5.89292350723495e-85	HSPA1B	c30
1.63420707588251e-85	1.87303683851179	0.782	0.637	5.48080369109477e-81	HSPE1	c30
1.90144079188747e-84	2.63594297315467	0.576	0.363	6.37705212783218e-80	HSPH1	c30
1.39393984217741e-79	1.5676104063791	0.613	0.398	4.67499544269459e-75	HSPB1	c30
3.83673193291244e-77	1.41733147713061	0.84	0.73	1.28676315566017e-72	HSP90AB1	c30
8.38812574378738e-77	1.36528581925756	0.19	0.054	2.81320961195141e-72	RNASE1	c30
2.18088135292132e-75	2.09308653340899	0.746	0.613	7.31423988142752e-71	DNAJB1	c30
5.68279811484993e-71	1.66475066359143	0.865	0.791	1.90589683175837e-66	HSP90AA1	c30
7.72169919733493e-68	2.31557421955766	0.6	0.426	2.58970347680219e-63	HSPD1	c30
8.3936916858982e-68	0.592978162300392	0.835	0.56	2.81507631761654e-63	IL32	c30
8.95004732231951e-60	0.464565259280885	0.772	0.464	3.00166687095952e-55	CCL5	c30
5.84202898609479e-59	1.70354284210786	0.543	0.369	1.95929968135647e-54	CACYBP	c30
1.50880503143591e-58	2.52590434047879	0.117	0.029	5.06023031442974e-54	MT1G	c30
5.91856929652687e-57	2.66227554440456	0.153	0.047	1.98496977066918e-52	SERPINH1	c30
8.02323481898812e-55	0.456101765732159	0.256	0.1	2.69083249359223e-50	APOC1	c30
1.62271176499297e-54	2.44118886124783	0.3	0.146	5.44225071743342e-50	FKBP4	c30
2.51205554441313e-54	1.26452509268738	0.695	0.572	8.42493188485277e-50	DNAJA1	c30
2.73239214272036e-53	0.976548483911968	0.846	0.767	9.16389676825554e-49	HSPA8	c30
4.01679821821924e-52	2.65004193851166	0.181	0.065	1.34715378642637e-47	DNAJA4	c30
8.25694949363581e-51	3.27566282387081	0.277	0.128	2.76921572117558e-46	MT1E	c30
2.69124029707696e-50	1.86165159596328	0.344	0.186	9.02588170833671e-46	AHSA1	c30
6.45900895815504e-47	1.33348591191791	0.895	0.871	2.16622242438604e-42	UBC	c30
8.37648521134807e-45	0.901834905828124	0.807	0.749	2.80930561018192e-40	UBB	c30
4.48482814783991e-43	1.67246079770008	0.366	0.215	1.50412166422255e-38	ZFAND2A	c30
7.56442252714229e-40	-0.181682874932162	0.205	0.082	2.53695602715298e-35	APOE	c30
1.01157582052363e-39	1.81860568219427	0.357	0.214	3.39262298687214e-35	CHORDC1	c30
1.93100127911855e-38	-0.444380151665506	0.866	0.94	6.47619208990778e-34	MT-CO3	c30
5.90880169854249e-37	0.820538323296762	0.672	0.564	1.98169391365718e-32	SOD1	c30
8.14488782922761e-37	0.461933224840205	0.898	0.768	2.73163248016636e-32	S100A4	c30
4.4669342797425e-35	0.449257677188052	0.74	0.549	1.49812041874004e-30	LGALS1	c30
6.05776011344461e-35	-0.169505399731875	0.228	0.099	2.03165158684705e-30	C1QB	c30
1.45080952620049e-34	1.99444374415839	0.087	0.025	4.86572498897122e-30	NUPR1	c30
1.55151328453323e-34	-1.49739968240689	0.203	0.386	5.20346525366754e-30	CD83	c30
4.05236525685685e-32	0.393322391654664	0.746	0.531	1.35908225984465e-27	CD3E	c30
4.75014825289537e-32	2.00934117025581	0.153	0.063	1.59310472105605e-27	TNFSF14	c30
5.05289105445013e-31	1.61583423307985	0.385	0.264	1.69463860184149e-26	TCP1	c30
3.72232427251579e-30	2.74082896908233	0.429	0.302	1.24839311451635e-25	MT1X	c30
5.24579892608043e-30	-0.295977326990754	0.977	0.985	1.75933604382885e-25	MT-CO2	c30
9.18151399913119e-29	-0.491066460289325	0.76	0.858	3.07929616502862e-24	H3F3A	c30
4.18935091726546e-28	0.379012048048067	0.932	0.929	1.40502451063249e-23	RPS26	c30
1.47099943371763e-26	0.379389040732114	0.611	0.416	4.93343790080217e-22	NKG7	c30
1.64289694189314e-26	0.715150168360985	0.337	0.198	5.5099477637212e-22	KLRB1	c30
2.47545358727699e-26	-0.204798911278054	0.211	0.099	8.30217624100958e-22	C1QC	c30
5.06483936808666e-26	0.253809386401178	0.18	0.084	1.69864582726891e-21	SPP1	c30
6.31174391198188e-26	1.33796289290708	0.283	0.172	2.11683267320048e-21	DEDD2	c30
8.72382357655476e-26	-3.07131668180748	0.031	0.152	2.92579595110494e-21	CD79A	c30
4.5074091845161e-25	-2.16387156556202	0.038	0.162	1.51169489230301e-20	BASP1	c30
5.69970133263326e-25	1.38185090007537	0.343	0.234	1.91156583293854e-20	MRPL18	c30
2.06550173008951e-24	2.20386785998957	0.57	0.45	6.9272797023742e-20	MT2A	c30
2.08358322264662e-24	-3.24980139091421	0.022	0.134	6.98792141211222e-20	PTGS2	c30
2.47526120407391e-24	-1.60889613772535	0.063	0.195	8.30153102622309e-20	IFNGR2	c30
2.61178108443176e-24	-1.09373727513119	0.212	0.364	8.75939140096722e-20	HLA-DMA	c30
8.0561317308715e-24	-3.0249162077747	0.06	0.182	2.70186545989969e-19	IL1B	c30
9.96029945444421e-24	-1.8165510239974	0.061	0.188	3.3404852310315e-19	KLF4	c30
1.25925142756988e-23	-3.42300804174522	0.048	0.165	4.22327743778385e-19	CXCL2	c30
1.4988211914271e-23	-2.18474131788387	0.037	0.154	5.02674651180821e-19	MEF2C	c30
1.83526936634626e-23	-0.395186442768399	0.783	0.878	6.15512640085209e-19	MT-ND1	c30
2.294965070482e-23	0.213363558943215	0.565	0.375	7.69685385338252e-19	GZMA	c30
1.459530885104e-22	-0.342579882632998	0.963	0.971	4.89497468246178e-18	RPS13	c30
2.10709743620737e-22	1.54105717970011	0.259	0.161	7.06678338155226e-18	STIP1	c30
4.20485542936984e-22	-1.40026881694667	0.257	0.392	1.41022441390206e-17	HLA-DQB1	c30
4.85359221617083e-22	-1.98184977586376	0.032	0.142	1.62779775745937e-17	PHACTR1	c30
1.48945562882681e-21	-4.13515088631878	0.021	0.12	4.99533628795937e-17	EREG	c30
1.52504242011946e-21	-1.24565371524531	0.108	0.241	5.11468726859665e-17	LYN	c30
2.27407074215464e-21	-1.72314347556149	0.048	0.161	7.62677845503824e-17	SPINT2	c30
2.91221665443987e-21	0.164993263482121	0.999	0.997	9.76699221566044e-17	B2M	c30
3.54001519384892e-21	0.869759000357127	0.569	0.498	1.18725029571305e-16	DNAJB6	c30
5.93235350746887e-21	1.01623296086201	0.46	0.369	1.98959271933491e-16	CCT4	c30
9.43179392800056e-21	0.313640431806842	0.642	0.466	3.16323504757283e-16	CD3D	c30
9.89902689395602e-21	-1.93193593402531	0.178	0.308	3.31993563969497e-16	BCL2A1	c30
1.00172826703971e-20	-1.30362331409196	0.128	0.263	3.35959626199778e-16	AREG	c30
2.42496649231161e-20	0.704489663628013	0.302	0.187	8.13285262191466e-16	IFNG	c30
2.95646240982163e-20	1.5947939751159	0.207	0.12	9.9153836300598e-16	DNAJB4	c30
6.86829307127446e-20	0.239571812866899	0.653	0.483	2.30348813024403e-15	CD7	c30
1.44663150591375e-19	-1.28296402022249	0.075	0.191	4.85171274453353e-15	HLA-DMB	c30
1.46225727722913e-19	-0.921478384537252	0.218	0.365	4.90411845637105e-15	CD55	c30
4.07064196443732e-19	-1.66581506303676	0.061	0.17	1.36521190203299e-14	ETS2	c30
5.96941140689053e-19	0.411690637647499	0.719	0.63	2.00202119764295e-14	HCST	c30
6.05285325207859e-19	-2.09601580733408	0.032	0.129	2.03000592368212e-14	LY86	c30
1.14991084340288e-18	0.773905207379862	0.61	0.547	3.85657098660457e-14	PTGES3	c30
1.56926277028212e-18	-1.20271346971375	0.097	0.215	5.26299347897218e-14	ICAM1	c30
1.83495665600979e-18	-1.23460364446798	0.466	0.56	6.15407763292563e-14	HLA-DPB1	c30
2.21159048832818e-18	0.448940394457239	0.414	0.28	7.41723217975505e-14	TRBC1	c30
