Term	Overlap	P.value	Adjusted.P.value	Odds.Ratio	Combined.Score	Genes	Rank	Database
Osteoclast differentiation	47/127	7.37573478641993e-18	2.22747190549882e-15	6.0050395256917	236.888817770933	TGFB1;IL1R1;TYROBP;MAPK14;OSCAR;NCF1;JUND;MAP2K1;CYBA;NFKB1;NFKB2;FOSL2;FOSL1;GRB2;IFNAR1;SPI1;NCF2;NCF4;SIRPA;GAB2;LILRB1;LILRB2;LILRB3;LILRB4;TYK2;TNFRSF1A;IL1A;IL1B;NFKBIA;FCGR2A;PIK3CB;LCP2;SIRPB1;SOCS3;IFNGR1;IFNGR2;STAT2;SYK;FOSB;PPARG;LILRA1;LILRA2;LILRA5;LILRA6;FCGR1A;MAPK1;RAC1	1	KEGG_2021_Human
Chemokine signaling pathway	53/192	8.89887821251607e-14	1.34373061008993e-11	3.89784987873724	117.131425982932	NCF1;ROCK1;ADCY9;FOXO3;CXCL16;GNG5;PREX1;PRKCD;MAP2K1;PRKCB;NFKB1;GNB1;GNAQ;GNB2;GRB2;PXN;RASGRP2;GNG10;PRKACA;CCR2;CCR1;LYN;CCL20;NFKBIA;PIK3CB;DOCK2;CXCL8;CCL3L1;PIK3R5;CXCL2;CXCL1;CXCL3;CXCL5;GRK2;GRK3;GRK6;STAT2;HCK;CDC42;FGR;PLCB2;PLCB1;WAS;ARRB2;GNAI2;GNAI3;ARRB1;CCL7;PTK2B;CCL3;CCL2;MAPK1;RAC1	2	KEGG_2021_Human
Legionellosis	26/57	5.29759740154402e-13	5.33291471755431e-11	8.49521169354839	240.128650939143	APAF1;IL18;TLR2;IL1B;NFKBIA;IL6;NAIP;TLR5;TLR4;CXCL8;RAB1A;SAR1A;CXCL2;NLRC4;CXCL1;CXCL3;PYCARD;CASP1;CR1;NFKB1;NFKB2;MYD88;SEC22B;ITGB2;ITGAM;CD14	3	KEGG_2021_Human
Lipid and atherosclerosis	55/215	9.2743005129432e-13	7.00209688727211e-11	3.51393221781055	97.3582675974349	MAPK14;ABCA1;XBP1;ATF4;ICAM1;CD14;LYN;IL18;TLR2;IL1B;TLR4;CD36;PPARG;PLCB2;PLCB1;RAC1;BID;OLR1;TICAM1;ERN1;NCF1;TANK;PYCARD;RXRA;NLRP3;LDLR;MAP2K3;CYBB;TNFRSF10B;CYBA;NFKB1;MYD88;NCF2;NCF4;POU2F2;APAF1;EIF2AK3;TNFRSF1A;NFKBIA;IL6;PIK3CB;NFE2L2;CXCL8;CCL3L1;CXCL2;LY96;CXCL1;CXCL3;IRAK1;CASP1;CDC42;SOD2;CCL3;CCL2;MAPK1	4	KEGG_2021_Human
Yersinia infection	41/137	3.25593539180165e-12	1.9665849766482e-10	4.34678062277246	114.974701300975	TICAM1;MAPK14;SKAP2;ROCK1;PYCARD;NLRP3;FYB1;MAP2K3;MAP2K1;ARPC5;NFKB1;MYD88;ARPC3;ARPC4;GNAQ;PXN;ACTR2;IL10;ITGA5;IL18;RHOG;IL1B;NFKBIA;FCGR2A;IL6;PIK3CB;LCP2;TLR4;ARPC1A;CXCL8;MEFV;ARPC1B;NLRC4;IRAK1;CASP1;CDC42;WAS;PTK2B;CCL2;MAPK1;RAC1	5	KEGG_2021_Human
Tuberculosis	47/180	1.91485771985046e-11	9.638117189914e-10	3.60147828634262	88.8801360450471	TGFB1;MAPK14;CLEC4E;ATP6V0D1;NOD2;LAMP2;CREBBP;ATP6V0B;PLK3;NFKB1;MYD88;CD14;ATP6V0A1;IL10;APAF1;KSR1;IL10RA;SPHK1;IL18;TNFRSF1A;IL1A;TLR2;IL1B;FCGR2A;IL6;TLR4;CTSS;CLEC7A;IRAK2;IRAK1;RIPK2;FCER1G;CTSD;CR1;IFNGR1;IFNGR2;SYK;ITGB2;CEBPB;LSP1;TCIRG1;ITGAM;MALT1;FCGR1A;ITGAX;MAPK1;BID	6	KEGG_2021_Human
Rheumatoid arthritis	31/93	6.711939010491e-11	2.89572225881183e-09	5.06994963626189	118.761279324264	TGFB1;CCL20;IL18;VEGFA;IL1A;TLR2;IL1B;IL6;TLR4;CXCL8;ATP6V0D1;CCL3L1;CXCL2;CXCL1;CXCL3;CXCL5;CTSL;ATP6V0B;TNFSF13;ATP6V1B2;ITGB2;ATP6V1A;FLT1;TCIRG1;ICAM1;TNFSF13B;CCL3;CCL2;ATP6V1F;ATP6V1C1;ATP6V0A1	7	KEGG_2021_Human
Fc gamma R-mediated phagocytosis	31/97	2.24854096329424e-10	8.48824213643574e-09	4.76162859710705	105.782290483793	MARCKS;NCF1;INPPL1;ASAP1;PRKCD;MAP2K1;ARPC5;PRKCB;VASP;ARPC3;ARPC4;LYN;ACTR2;LIMK2;SPHK1;GAB2;DNM2;FCGR2A;PIK3CB;ARPC1A;ARPC1B;PLD2;PLD1;SYK;MYO10;HCK;CDC42;WAS;FCGR1A;MAPK1;RAC1	8	KEGG_2021_Human
Ferroptosis	19/41	5.14728750895081e-10	1.72720091967016e-08	8.71797463237152	186.454645458181	ACSL3;ACSL1;NCOA4;PRNP;SLC11A2;ACSL5;CYBB;ACSL4;FTL;TFRC;PCBP1;SAT1;SLC7A11;SAT2;PCBP2;FTH1;HMOX1;SLC39A8;ATG7	9	KEGG_2021_Human
NOD-like receptor signaling pathway	44/181	9.97062856219593e-10	3.01112982578317e-08	3.26689653469828	67.7103748142966	TICAM1;MAPK14;NAIP;NOD2;ANTXR2;TANK;PYCARD;NLRP3;NLRP1;GBP2;GABARAPL1;PRKCD;CYBB;CYBA;NFKB1;MYD88;CARD16;IFNAR1;GABARAP;TRPM2;IL18;TYK2;IL1B;NFKBIA;IL6;TLR4;CXCL8;MEFV;TNFAIP3;CXCL2;NLRC4;CXCL1;CXCL3;CASP4;RIPK2;CASP1;STAT2;P2RX7;NLRP12;PLCB2;PLCB1;NAMPT;CCL2;MAPK1	10	KEGG_2021_Human
