Term	Overlap	P.value	Adjusted.P.value	Odds.Ratio	Combined.Score	Genes	Rank	Database
Lysosome	82/128	5.84438329925229e-27	1.85266950586297e-24	7.10449617138245	429.142234816112	CD164;AP1S1;AP1B1;CTNS;GALNS;GLA;CD68;ATP6V0D1;ASAH1;GGA1;LAPTM4A;LAMP2;LAMP1;ARSB;IGF2R;ATP6V0C;ATP6V0B;MANBA;DNASE2B;ATP6AP1;SLC11A1;SLC11A2;M6PR;LGMN;PPT1;TPP1;GNS;NAGPA;LIPA;AP1S2;ATP6V0A1;ATP6V1H;CTSB;HGSNAT;CTSA;FUCA1;FUCA2;NPC1;SUMF1;NPC2;GNPTG;DNASE2;MAN2B1;CLTC;CTSZ;CLTA;LITAF;CTSS;PSAP;CTSL;CTSK;ACP5;CTSH;ACP2;CTSD;CTSC;SORT1;GAA;NAGA;AP3D1;LAPTM5;MCOLN1;GALC;GLB1;PLA2G15;ATP6V0D2;SCARB2;CD63;GBA;HEXA;HEXB;TCIRG1;SGSH;CLN5;GM2A;HYAL2;NAGLU;HYAL3;AP3S1;AP3S2;GUSB;SLC17A5	1	KEGG_2021_Human
Phagosome	88/152	2.68684863019518e-24	4.25865507885936e-22	5.4820351758794	297.530185814569	ATP6V1E1;MARCO;CD209;ATP6V0D1;STX18;MPO;STX12;ACTB;TUBB6;LAMP2;LAMP1;TUBB3;STX7;RILP;MSR1;ATP6V0C;ATP6V0B;HLA-DRB5;ATP6AP1;M6PR;CYBB;CYBA;HGS;VAMP3;ATP6V1B2;HLA-DRB1;ATP6V1A;ATP6V1D;NCF2;TFRC;C3;ATP6V1F;CD14;ATP6V1C1;ATP6V0A1;ATP6V1H;ITGA5;TUBB;TLR2;FCGR2A;FCGR2B;HLA-DQB1;HLA-DRA;CALR;TLR6;RAB7A;TLR4;RAB7B;RAB5C;CTSS;FCGR3A;CLEC7A;CTSL;SEC61G;SEC61B;CD36;DYNC1I2;HLA-DQA2;HLA-DQA1;ATP6V1G1;ATP6V0E1;CANX;HLA-DPB1;ATP6V0D2;SEC22B;ITGB2;COLEC12;ITGB1;ITGB5;ITGB3;TCIRG1;THBS1;ITGAM;THBS3;FCAR;EEA1;HLA-DMB;TUBA1C;FCGR1A;MRC1;SEC61A1;MRC2;HLA-DPA1;RAC1;ITGAV;HLA-DMA;OLR1;SCARB1	2	KEGG_2021_Human
Rheumatoid arthritis	57/93	7.64919481805022e-18	8.08264919107306e-16	6.27491066234522	247.306347838444	ATP6V1E1;IL15;MMP1;CCL20;IL18;VEGFA;IL1A;TLR2;IL1B;IL6;IL23A;HLA-DQB1;HLA-DRA;TLR4;CXCL8;CD86;ATP6V0D1;CCL3L1;TNFRSF11A;CD80;CXCL2;TNF;CXCL1;CXCL3;CXCL5;CTSL;CTSK;ACP5;HLA-DQA2;HLA-DQA1;ATP6V1G1;ATP6V0C;ATP6V0E1;ATP6V0B;HLA-DRB5;ATP6AP1;TNFSF13;HLA-DPB1;ATP6V0D2;ATP6V1B2;HLA-DRB1;ITGB2;ATP6V1A;ATP6V1D;FLT1;TCIRG1;ICAM1;TNFSF13B;HLA-DMB;HLA-DPA1;CCL3;CCL2;ATP6V1F;ATP6V1C1;HLA-DMA;ATP6V0A1;ATP6V1H	3	KEGG_2021_Human
Oxidative phosphorylation	66/133	4.30619203865902e-14	3.41265719063728e-12	3.90509968896149	120.183884221274	ATP6V1E1;SDHD;SDHB;PPA2;UQCRQ;UQCRC1;ATP6V0D1;NDUFB10;UQCR10;UQCR11;COX6A1;NDUFV3;COX8A;ATP6V0C;ATP6V0B;ATP6AP1;ATP6V1B2;ATP6V1A;ATP6V1D;COX17;ATP5MC3;COX7A2;ATP5MC1;UQCRH;ATP6V1F;CYC1;ATP6V1C1;ATP6V0A1;ATP6V1H;NDUFC1;ATP5F1D;ATP5F1E;NDUFS8;NDUFS7;NDUFS6;NDUFS4;NDUFS2;NDUFS1;ATP5ME;NDUFB9;COX7B;NDUFB7;NDUFB6;NDUFB5;NDUFB3;NDUFB2;NDUFB1;ATP5MF;ATP6V1G1;ATP5PF;ATP6V0E1;NDUFA8;NDUFA7;ATP5PD;NDUFA6;ATP5PB;NDUFA2;COX6B1;UQCRHL;NDUFAB1;ATP5PO;ATP6V0D2;COX5A;TCIRG1;COX5B;ATP5F1B	4	KEGG_2021_Human
Tuberculosis	79/180	6.4285752251562e-13	4.07571669274903e-11	3.10420239817915	87.143818468144	CD74;MAPK13;CLEC4E;IL23A;CD209;ATP6V0D1;NOD2;TNF;LAMP2;LAMP1;ATP6V0C;ATP6V0B;HLA-DRB5;ATP6AP1;PLK3;NFKB1;MYD88;HLA-DRB1;C3;CYP27B1;CD14;ATP6V0A1;ATP6V1H;RHOA;VDR;IL10;CARD9;IL10RB;IL10RA;SPHK1;IL18;TNFRSF1A;IL1A;TLR2;IL1B;TLR1;FCGR2A;FCGR2B;IL6;HLA-DQB1;HLA-DRA;TLR6;RAB7A;TLR4;RAB5C;CTSS;FCGR3A;CLEC7A;IRAK2;IRAK1;RIPK2;FCER1G;CIITA;CTSD;HLA-DQA2;CAMP;HLA-DQA1;IFNGR1;STAT1;IFNGR2;SYK;HLA-DPB1;ATP6V0D2;ITGB2;CEBPB;SRC;TCIRG1;ITGAM;EEA1;HLA-DMB;FCGR1A;MRC1;MRC2;HLA-DPA1;MAPK3;ITGAX;IFNB1;BID;HLA-DMA	5	KEGG_2021_Human
Non-alcoholic fatty liver disease	68/155	2.59972026760041e-11	1.37351887471555e-09	3.09614942528736	75.4625495551909	SDHD;SDHB;MAPK13;UQCRQ;UQCRC1;NDUFB10;UQCR10;TNF;UQCR11;COX6A1;RXRA;NDUFV3;SREBF1;COX8A;INSR;NFKB1;MLXIPL;MAP3K11;ATF4;IRS2;COX7A2;UQCRH;LEPR;CYC1;IL6R;NDUFC1;TNFRSF1A;IL1A;IL1B;IL6;NDUFS8;PIK3CB;NDUFS7;NDUFS6;NDUFS4;NDUFS2;NDUFS1;CXCL8;NDUFB9;COX7B;GSK3A;NDUFB7;NDUFB6;NDUFB5;NDUFB3;NDUFB2;NDUFB1;ADIPOR1;SOCS3;MLX;NDUFA8;NDUFA7;PPARA;NDUFA6;NR1H3;NDUFA2;COX6B1;CDC42;UQCRHL;NDUFAB1;PPARG;CEBPA;COX5A;PRKAG2;COX5B;RAC1;BID;MLXIP	6	KEGG_2021_Human
Osteoclast differentiation	59/127	3.10706155932859e-11	1.4070550204388e-09	3.43336316816574	83.0693929698993	IL1R1;MITF;TYROBP;MAPK13;OSCAR;TEC;TNF;JUND;MAP2K1;CYBA;NFKB1;FOSL2;FOSL1;BTK;GRB2;IFNAR1;IFNAR2;CSF1R;SPI1;NCF2;SIRPA;GAB2;LILRB1;LILRB2;LILRB3;LILRB4;LILRB5;TGFBR1;TNFRSF1A;IL1A;IL1B;NFKBIA;FCGR2A;FCGR2B;PIK3CB;LCP2;TNFRSF11A;TREM2;SIRPB1;SOCS3;FCGR3A;CTSK;ACP5;IFNGR1;STAT1;IFNGR2;STAT2;SYK;FOSB;PPARG;ITGB3;LILRA1;LILRA2;LILRA5;LILRA6;FCGR1A;MAPK3;IFNB1;RAC1	7	KEGG_2021_Human
Vibrio cholerae infection	30/50	9.99741843701393e-10	3.96147705566677e-08	5.91084695393759	122.493578867322	ATP6V1E1;ATP6V0D1;KDELR1;KDELR2;ADCY3;ADCY9;ACTB;SEC61G;SEC61B;PDIA4;ATP6V1G1;ATP6V0C;ATP6V0E1;ATP6V0B;ATP6AP1;TJP2;KCNQ1;GNAS;ATP6V0D2;ATP6V1B2;ATP6V1A;ATP6V1D;ERO1A;TCIRG1;SEC61A1;ATP6V1F;ATP6V1C1;ATP6V0A1;ATP6V1H;PRKACA	8	KEGG_2021_Human
Thermogenesis	86/232	2.51499382972802e-09	8.85836715581981e-08	2.33515889998142	46.2384708394607	ACSL3;ACSL1;ACSL4;MAPK13;UQCRC1;UQCR10;ADCY4;ADCY3;UQCR11;ADCY9;ACTB;COX8A;NDUFAF3;GRB2;NDUFAF2;PRKACA;ATP5F1D;ATP5F1E;MGLL;ATP5ME;COX7B;ATP5MF;ATP5PF;ATP5PD;ATP5PB;COX6B1;NDUFAB1;ATP5PO;PPARG;COX5A;PRKAG2;COX5B;ATP5F1B;HRAS;SDHD;SDHB;UQCRQ;COX20;KDM1A;NDUFB10;COX6A1;NRAS;NDUFV3;MAP2K3;CREB3;RHEB;FGFR1;GNAS;CREB5;COX17;COX16;ATP5MC3;COX7A2;ATP5MC1;UQCRH;CYC1;COA4;COA3;NDUFC1;NDUFS8;NDUFS7;AKT1S1;NDUFS6;NDUFS4;ZNF516;NDUFS2;NDUFS1;NDUFB9;NDUFB7;NDUFB6;NDUFB5;NDUFB3;NDUFB2;NDUFB1;CPT2;COA7;COA6;NDUFA8;NDUFA7;NDUFA6;NDUFA2;UQCRHL;SMARCD2;SLC25A29;RPS6KA1;RPS6KA2	9	KEGG_2021_Human
Yersinia infection	57/137	1.09923009760549e-08	3.48455940940939e-07	2.8158937920718	51.6042687748347	TICAM1;MAPK13;CD4;SKAP2;ROCK2;TNF;ACTB;PYCARD;NLRP3;MAP2K2;MAP2K3;MAP2K1;ARPC5;NFKB1;MYD88;ARPC3;ARPC4;ARPC2;GNAQ;PIP5K1C;RHOA;ACTR2;IL10;ITGA5;LIMK1;FN1;IL18;RHOG;BAIAP2;VAV2;IL1B;NFKBIA;FCGR2A;IL6;PIK3CB;LCP2;DOCK1;TLR4;BCAR1;ARPC1A;CXCL8;MEFV;ARPC1B;NLRC4;IRAK1;WASF2;CDC42;CRK;ITGB1;SRC;WASL;RPS6KA1;RPS6KA2;MAPK3;CCL2;IFNB1;RAC1	10	KEGG_2021_Human
