p_val	avg_log2FC	pct.1	pct.2	p_val_adj	gene	seurat_clusters
0	2.11080682941124	0.301	0.098	0	TRAV4	c4
0	2.06684650050151	0.314	0.086	0	KIR2DL4	c4
0	1.86808152909653	0.378	0.132	0	TRBV28	c4
0	1.79631023769282	0.299	0.106	0	PLPP1	c4
0	1.75728999619719	0.687	0.198	0	CXCL13	c4
0	1.73404820582149	0.54	0.188	0	CCL3	c4
0	1.70951387070114	0.321	0.12	0	HAVCR2	c4
0	1.70787364762756	0.922	0.417	0	GZMB	c4
0	1.65127269875243	0.666	0.28	0	LAG3	c4
0	1.60202614884323	0.935	0.522	0	GZMA	c4
0	1.51385314534156	0.714	0.332	0	GNLY	c4
0	1.50786700452618	0.683	0.327	0	PRF1	c4
0	1.44937269499545	0.621	0.275	0	LINC01871	c4
0	1.40380948330474	0.85	0.397	0	CD8A	c4
0	1.36453840317783	0.577	0.271	0	ACP5	c4
0	1.23624522201207	0.683	0.328	0	GZMH	c4
0	1.22964936312457	0.55	0.296	0	APOBEC3G	c4
0	1.22048196162968	0.611	0.265	0	IFNG	c4
0	1.20174688308502	0.667	0.361	0	TIGIT	c4
0	1.17801414827533	0.665	0.318	0	CD8B	c4
0	1.17336715651724	0.954	0.529	0	NKG7	c4
0	1.14310823360848	0.796	0.518	0	ALOX5AP	c4
0	1.0942859389233	0.977	0.618	0	CCL5	c4
0	0.942155516702056	0.939	0.71	0	CD7	c4
0	0.8362479554564	0.922	0.762	0	CD3D	c4
0	0.807833532124495	0.993	0.925	0	GAPDH	c4
0	0.755281805640667	0.919	0.784	0	IFITM2	c4
0	0.741160926349937	0.779	0.446	0	CCL4	c4
0	-0.666324716385452	0.961	0.971	0	RPS8	c4
0	0.656102130405816	0.959	0.847	0	IFITM1	c4
0	-0.562787426245977	0.994	0.992	0	RPL39	c4
0	0.56063330861809	0.985	0.935	0	SH3BGRL3	c4
1.91481833387747e-306	1.68405831542425	0.35	0.141	6.42191772815828e-302	TNFRSF9	c4
3.71703285980133e-305	0.895184965434961	0.718	0.442	1.24661848052017e-300	DUSP4	c4
1.15758022785637e-304	-2.56428297329676	0.109	0.394	3.88229256818471e-300	IL7R	c4
1.46692111311486e-304	-0.67988385880868	0.995	0.991	4.91976002916463e-300	EEF1A1	c4
1.89850804783625e-301	0.43588204882098	0.999	0.994	6.3672162908332e-297	ACTB	c4
3.38481116912975e-301	2.42871655474111	0.17	0.04	1.13519796990273e-296	KRT86	c4
1.32092411701136e-299	0.992963386219428	0.726	0.488	4.43011530363271e-295	FKBP1A	c4
4.33681860355961e-296	-0.577775561297557	0.988	0.987	1.45448222326182e-291	RPL13	c4
2.1145236821149e-291	0.784704957207689	0.841	0.636	7.09168952507694e-287	LY6E	c4
3.93268358038811e-291	1.17264084155078	0.545	0.3	1.31894341919056e-286	CD63	c4
6.37976059436455e-286	1.3514330206994	0.411	0.188	2.13964410813798e-281	ENTPD1	c4
2.88103278563207e-283	2.07792814685032	0.202	0.058	9.66240775645282e-279	ATP8B4	c4
8.42468799324092e-276	2.41701129350114	0.157	0.038	2.82547185917314e-271	VCAM1	c4
1.70310616244335e-271	1.71815279338427	0.238	0.078	5.7118774476025e-267	AC243829.4	c4
1.09970893992534e-270	-0.634839444386561	0.981	0.982	3.68820384272161e-266	RPL34	c4
8.35122516285241e-268	0.680096074566005	0.852	0.68	2.80083389511744e-263	HCST	c4
4.47020525170946e-266	-2.00362329706581	0.412	0.643	1.49921743731832e-261	FOS	c4
5.96264562600768e-263	0.337308536489719	1	0.997	1.99975209005046e-258	TMSB4X	c4
6.29650403306982e-257	1.9853335759151	0.223	0.074	2.11172152261095e-252	TRGV10	c4
5.00462501630077e-253	0.948806551409499	0.615	0.375	1.67845113796695e-248	PHLDA1	c4
