Term	Overlap	P.value	Adjusted.P.value	Odds.Ratio	Combined.Score	Genes	Rank	Database
Amyotrophic lateral sclerosis	184/364	1.27437702758693e-25	4.02703140717468e-23	3.10449561403509	177.956424952927	BAD;NUP214;NUP210;MAPK13;MAPK14;MAPK12;NUP93;PSMC6;PSMC4;PSMC5;PSMC2;PSMC3;BAX;PSMC1;UQCRC1;ULK2;PFN1;TP53;NUP205;UQCR10;PSMD9;ACTB;PSMD7;PSMD8;PSMD6;NUP85;PSMD3;PSMD4;PSMD1;PSMD2;NUP88;SIGMAR1;COX8A;DAXX;SETX;ATF6;GABARAP;POM121;WDR41;GLE1;PPP3R1;TBK1;POM121C;NUP62;SEC13;NDC1;TUBB;ATP5F1D;ATP5F1E;COX6C;ACTR10;COX7B;ATXN2;ATG101;ATP5PF;ATP5PD;ATP5PB;COX6B1;PSMA6;PSMA7;PSMA4;PSMA5;HNRNPA2B1;PSMA2;PSMA3;NDUFAB1;PSMA1;ATP5PO;COX5A;TOMM40;NDUFA12;NDUFA13;NDUFA10;NDUFA11;NUP188;COX5B;PSMB7;ATP5F1A;ATP5F1B;PSMB5;ATP5F1C;PSMB6;TUBA1B;PSMB3;PSMB4;PSMB1;PSMB2;RAB8A;RAC1;ALYREF;SDHD;SDHB;SDHC;SDHA;ATXN2L;UQCRQ;SRSF3;TARDBP;NDUFB11;NDUFB10;NUP160;COX6A1;TUBB6;KIF5C;KIF5B;RAE1;NDUFV1;MAP2K3;CHCHD10;NUP153;NUP155;TRAF2;EIF2S1;SEM1;DNAL1;ACTG1;ATP5MC3;COX7A2;ATP5MC1;ATP5MC2;UQCRH;TPR;CYC1;APAF1;HSPA5;GPX7;NCBP1;EIF2AK3;NDUFC2;NUP133;NUP50;NDUFS8;NDUFS7;NUP54;NDUFS6;NDUFS5;NDUFS4;NDUFS3;NUP58;NDUFS1;MCU;PSMD11;NDUFB9;PSMD13;SEH1L;PSMD12;NDUFB7;NDUFB6;PSMD14;NDUFB5;NDUFB4;NDUFB3;ITPR3;NDUFB2;PIK3R4;NDUFB1;NUP43;UQCRFS1;CASP3;NDUFA9;NDUFA8;NDUFA7;NDUFA6;ADRM1;NDUFA4;NDUFA3;NDUFA2;NDUFA1;MTOR;UQCRHL;VAPB;NUP35;VDAC1;NUP37;HDAC6;NUP107;NXT1;NXT2;DCTN3;DCTN2;DCTN5;HNRNPA3;UBQLN4;HNRNPA1	1	KEGG_2021_Human
Parkinson disease	136/249	2.74200230738598e-23	4.33236364566984e-21	3.63585656222075	188.885543349302	TRAP1;PSMC6;PSMC4;PSMC5;PSMC2;PSMC3;BAX;PSMC1;UQCRC1;CALM2;CALM3;TP53;UQCR10;UBE2L6;UBE2L3;PSMD9;PSMD7;PSMD8;PSMD6;PSMD3;PSMD4;PSMD1;PSMD2;COX8A;DAXX;ATF6;TXN;UBE2J1;UBE2J2;PRKACA;TUBB;UBE2G2;ATP5F1D;ATP5F1E;COX6C;UBE2G1;COX7B;ATP5PF;ATP5PD;ATP5PB;COX6B1;PSMA6;PSMA7;PSMA4;PSMA5;PSMA2;PSMA3;NDUFAB1;PSMA1;ATP5PO;COX5A;NDUFA12;NDUFA13;NDUFA10;NDUFA11;COX5B;GNAI2;GNAI3;PSMB7;ATP5F1A;ATP5F1B;PSMB5;ATP5F1C;PSMB6;TUBA1B;PSMB3;PSMB4;PSMB1;PSMB2;SDHD;SDHB;SDHC;SDHA;UQCRQ;PPIF;NDUFB11;NDUFB10;PARK7;COX6A1;TUBB6;KIF5C;KIF5B;NDUFV1;EIF2S1;SEM1;TXN2;ATP5MC3;HTRA2;COX7A2;ATP5MC1;ATP5MC2;UQCRH;CYC1;APAF1;HSPA5;EIF2AK3;NDUFC2;NDUFS8;NDUFS7;NDUFS6;NDUFS5;NDUFS4;NDUFS3;NDUFS1;MCU;PSMD11;NDUFB9;PSMD13;PSMD12;NDUFB7;NDUFB6;PSMD14;NDUFB5;NDUFB4;NDUFB3;ITPR3;NDUFB2;NDUFB1;ITPR1;UQCRFS1;CASP3;NDUFA9;NDUFA8;NDUFA7;NDUFA6;ADRM1;NDUFA4;NDUFA3;NDUFA2;NDUFA1;UQCRHL;VDAC3;VDAC2;VDAC1;SLC25A5;MAPK9	2	KEGG_2021_Human
Proteasome	42/46	3.60392290296723e-21	3.79613212445882e-19	31.3531761885737	1475.86498695734	ADRM1;PSMB9;PSMA6;PSMA7;PSMA4;PSMC6;PSMA5;SEM1;PSMA2;PSMC4;PSMA3;PSMC5;PSMC2;IFNG;PSMA1;PSMC3;PSME2;PSMC1;PSME3;PSME1;PSMD11;PSMD13;PSMD12;POMP;PSMD14;PSMB10;PSMB7;PSMD9;PSMB8;PSMB5;PSMD7;PSMB6;PSMD8;PSMB3;PSMB4;PSMD6;PSMB1;PSMD3;PSMB2;PSMD4;PSMD1;PSMD2	3	KEGG_2021_Human
Thermogenesis	125/232	7.73437233316775e-21	6.11015414320253e-19	3.52270764160597	163.13170354325	ACSL3;ACSL1;ACSL5;ACSL4;FRS2;SMARCA2;MAPK13;SMARCA4;MAPK14;MAPK12;UQCRC1;SMARCB1;UQCR10;ADCY3;ACTB;CREB3L4;COX8A;ACTL6A;NDUFAF8;NDUFAF5;NDUFAF6;NDUFAF3;NDUFAF4;DPF3;PRKACA;ATP5F1D;ATP5F1E;COX6C;MGLL;ATP5ME;COX7B;ATP5MG;ATP5MF;ATP5PF;ATP5PD;ATP5PB;COX6B1;NDUFAB1;ATP5PO;COX5A;NDUFA12;NDUFA13;NDUFA10;NDUFA11;PRKAG2;PRKAG1;COX5B;ATP5F1A;ATP5F1B;ATP5F1C;HRAS;SDHD;SDHB;SDHC;SDHA;UQCRQ;COX20;KDM1A;NDUFB11;NDUFB10;COX6A1;NRAS;NDUFV1;MAP2K3;CREB3;RHEB;COX17;COX16;ACTG1;ATP5MC3;COX7A2;ATP5MC1;ATP5MC2;UQCRH;COX15;COX14;CYC1;COX11;COA5;COA4;COA3;COA1;SMARCE1;NDUFC2;NDUFS8;NDUFS7;NDUFS6;NDUFS5;NDUFS4;NDUFS3;NDUFS1;NDUFB9;NDUFB7;NDUFB6;NDUFB5;NDUFB4;NDUFB3;NDUFB2;NDUFB1;UQCRFS1;COA7;COA6;NDUFA9;SMARCC1;NDUFA8;SMARCC2;CPT1A;NDUFA7;NDUFA6;NDUFA4;NDUFA3;NDUFA2;NDUFA1;ARID1A;ARID1B;MTOR;UQCRHL;RPS6KB1;KRAS;SMARCD1;SMARCD2;KDM3B;SLC25A29;RPS6KA3;SLC25A20	4	KEGG_2021_Human
Oxidative phosphorylation	83/133	1.27730440254026e-19	8.07256382405445e-18	4.98234038267875	216.753553790388	ATP6V1E1;PPA1;SDHD;SDHB;SDHC;SDHA;PPA2;UQCRQ;UQCRC1;ATP6V0D1;NDUFB11;NDUFB10;UQCR10;COX6A1;NDUFV1;COX8A;ATP6V0B;ATP6V1B2;ATP6V1A;ATP6V1D;COX17;ATP5MC3;COX7A2;ATP5MC1;ATP5MC2;UQCRH;COX15;ATP6V1F;CYC1;ATP6V1C1;ATP6V1H;COX11;ATP6V0A2;NDUFC2;ATP5F1D;ATP5F1E;COX6C;NDUFS8;NDUFS7;NDUFS6;NDUFS5;NDUFS4;NDUFS3;NDUFS1;ATP5ME;NDUFB9;COX7B;NDUFB7;NDUFB6;NDUFB5;NDUFB4;NDUFB3;NDUFB2;NDUFB1;UQCRFS1;ATP5MG;ATP5MF;NDUFA9;ATP5PF;NDUFA8;ATP6V0E2;NDUFA7;ATP5PD;NDUFA6;ATP5PB;NDUFA4;NDUFA3;NDUFA2;NDUFA1;COX6B1;UQCRHL;NDUFAB1;ATP5PO;COX5A;NDUFA12;NDUFA13;NDUFA10;NDUFA11;TCIRG1;COX5B;ATP5F1A;ATP5F1B;ATP5F1C	5	KEGG_2021_Human
Spliceosome	90/150	1.67825285619694e-19	8.83879837597053e-18	4.50544574425171	194.776562614398	PPIL1;ALYREF;CWC15;CHERP;CRNKL1;WBP11;HNRNPM;PHF5A;SNRPA;HNRNPK;DDX39B;SRSF3;SRSF4;HNRNPC;SNRNP27;SNRPF;PPIH;SNRPG;SNRPE;PPIE;SNRPB;SRSF9;SNRPC;SF3B5;SF3B6;SF3B3;SF3B4;SRSF1;HNRNPU;RBMXL1;EFTUD2;MAGOH;SNRPD3;SNRPD2;SNRPD1;DHX38;SF3B2;TXNL4A;AQR;PRPF38A;BUD31;LSM2;LSM6;LSM5;LSM4;LSM3;PRPF6;LSM8;SNW1;LSM7;PRPF4;PRPF3;SNRNP200;TCERG1;ZMAT2;DHX15;RBM17;NCBP1;CDC5L;PRPF40A;MAGOHB;PRPF19;RBM25;DHX8;USP39;DDX46;DDX42;SNU13;CTNNBL1;SF3A2;SF3A3;THOC2;THOC1;THOC3;U2SURP;SNRNP40;PRPF31;RP9;SNRPA1;ISY1;DDX23;U2AF2;U2AF1;SART1;PUF60;SNRPB2;SRSF10;HNRNPA3;SMNDC1;HNRNPA1	6	KEGG_2021_Human
Prion disease	137/273	4.71045683631922e-19	2.12643480039553e-17	3.03908392923449	128.247311312717	BAD;MAPK13;MAPK14;MAPK12;PSMC6;PSMC4;PSMC5;PSMC2;PSMC3;BAX;PSMC1;UQCRC1;UQCR10;PSMD9;PSMD7;PSMD8;CREB3L4;PSMD6;PSMD3;PSMD4;PSMD1;PSMD2;COX8A;CSNK2B;PPP3R1;PRKACA;TUBB;ATP5F1D;ATP5F1E;COX6C;IL1A;IL1B;COX7B;STIP1;ATP5PF;ATP5PD;CSNK2A1;ATP5PB;COX6B1;PSMA6;PSMA7;PSMA4;PSMA5;PSMA2;PSMA3;NDUFAB1;PSMA1;ATP5PO;RYR2;COX5A;NDUFA12;NDUFA13;NDUFA10;NDUFA11;COX5B;PSMB7;ATP5F1A;ATP5F1B;PSMB5;ATP5F1C;PSMB6;TUBA1B;PSMB3;PSMB4;PSMB1;PSMB2;RAC1;RAC2;SDHD;SDHB;SDHC;SDHA;UQCRQ;PPIF;NDUFB11;NDUFB10;COX6A1;TUBB6;KIF5C;KIF5B;NDUFV1;EIF2S1;CREB3;SEM1;NOTCH1;ATP5MC3;COX7A2;ATP5MC1;ATP5MC2;UQCRH;CYC1;APAF1;HSPA5;EIF2AK3;NDUFC2;NDUFS8;NDUFS7;NDUFS6;NDUFS5;NDUFS4;NDUFS3;NDUFS1;MCU;PSMD11;NDUFB9;PSMD13;PSMD12;NDUFB7;NCAM1;NDUFB6;PSMD14;NDUFB5;NDUFB4;NDUFB3;ITPR3;NDUFB2;NDUFB1;ITPR1;UQCRFS1;CASP3;NDUFA9;NDUFA8;NDUFA7;NDUFA6;ADRM1;NDUFA4;NDUFA3;NDUFA2;NDUFA1;UQCRHL;VDAC3;VDAC2;VDAC1;SLC25A5;MAPK9;CCL5;MAPK1	7	KEGG_2021_Human
Huntington disease	148/306	1.4133748221731e-18	5.45467984156059e-17	2.82809609919917	116.236308915168	PSMC6;PSMC4;PSMC5;PSMC2;PSMC3;BAX;PSMC1;UQCRC1;TFAM;ULK2;TP53;UQCR10;PSMD9;PSMD7;PSMD8;CREB3L4;PSMD6;PSMD3;PSMD4;PSMD1;AP2S1;PSMD2;COX8A;TUBB;ATP5F1D;ATP5F1E;COX6C;ACTR10;COX7B;CLTC;CLTA;ATG101;ATP5PF;ATP5PD;ATP5PB;AP2B1;COX6B1;PSMA6;PSMA7;PSMA4;PSMA5;PSMA2;PSMA3;NDUFAB1;PSMA1;ATP5PO;PLCB3;HIP1;COX5A;NDUFA12;NDUFA13;NDUFA10;NDUFA11;AP2A1;COX5B;PSMB7;ATP5F1A;ATP5F1B;PSMB5;ATP5F1C;PSMB6;TUBA1B;PSMB3;PSMB4;PSMB1;PSMB2;SDHD;SDHB;SDHC;SDHA;UQCRQ;PPIF;NDUFB11;NDUFB10;COX6A1;TUBB6;KIF5C;KIF5B;NDUFV1;TRAF2;CREB3;SEM1;DNAL1;ATP5MC3;COX7A2;ATP5MC1;ATP5MC2;UQCRH;CYC1;AP2M1;APAF1;GPX7;NDUFC2;SP1;NDUFS8;NDUFS7;NDUFS6;NDUFS5;NDUFS4;NDUFS3;NDUFS1;PSMD11;NDUFB9;PSMD13;PSMD12;NDUFB7;NDUFB6;PSMD14;NDUFB5;NDUFB4;NDUFB3;NDUFB2;PIK3R4;NDUFB1;ITPR1;UQCRFS1;CASP3;NDUFA9;NDUFA8;NDUFA7;NDUFA6;ADRM1;NDUFA4;NDUFA3;NDUFA2;NDUFA1;MTOR;UQCRHL;VDAC3;VDAC2;VDAC1;SLC25A5;DCTN3;HDAC1;DCTN2;HDAC2;DCTN5;MAPK9;POLR2D;SIN3A;POLR2E;POLR2F;POLR2G;POLR2H;POLR2I;POLR2J;POLR2K;POLR2L	8	KEGG_2021_Human
DNA replication	34/36	1.55354805614068e-18	5.45467984156059e-17	50.6880733944954	2078.51464545426	RFC4;RFC5;RFC2;LIG1;RFC3;RFC1;RPA2;RPA3;RPA1;RNASEH1;POLA1;POLA2;POLE2;POLE3;POLE4;MCM4;MCM5;DNA2;MCM6;SSBP1;MCM7;RNASEH2A;MCM2;MCM3;PCNA;FEN1;RNASEH2C;RNASEH2B;PRIM2;PRIM1;POLE;POLD1;POLD2;POLD3	9	KEGG_2021_Human
Cell cycle	77/124	4.0237537057039e-18	1.27150617100243e-16	4.91225704832711	196.757098294021	ZBTB17;CDC25A;CDC25B;RBX1;CDC20;BUB1B;CDC16;MAD2L1;TP53;MAD2L2;PCNA;RB1;CDC23;CCND2;CHEK1;CDC27;CHEK2;E2F1;PTTG1;E2F2;E2F3;E2F4;SMAD2;SMAD4;CCNA2;STAG1;STAG2;TFDP1;TFDP2;MDM2;CUL1;PRKDC;PKMYT1;ANAPC11;SMC3;CCNB2;CCNB1;SKP2;CDC7;CDC6;SMC1A;RBL1;CDK6;ESPL1;CDK4;CDK2;MCM4;CDK1;MCM5;MCM6;MCM7;ATR;MCM2;MCM3;YWHAG;YWHAE;ORC6;ORC5;RAD21;ORC2;ORC1;ORC3;YWHAQ;YWHAH;CDKN2C;CDKN2A;WEE1;CCNE2;CCNE1;ANAPC5;ANAPC7;HDAC1;HDAC2;TTK;CDC45;BUB3;BUB1	10	KEGG_2021_Human
