Term	Overlap	P.value	Adjusted.P.value	Odds.Ratio	Combined.Score	Genes	Rank	Database
Cytokine-cytokine receptor interaction	45/295	1.64947416906695e-14	4.4370855147901e-12	4.44438070404172	141.045687152416	ACVR1;IL1R1;IL1R2;CD4;IL21R;IL2RG;IL27RA;IL17RB;IL23R;IL10;CCL20;IL10RA;CLCF1;CD27;IL18R1;TNFRSF11A;EBI3;CCR8;CCR6;CCR4;IL32;IFNGR2;TNFRSF13B;CXCR6;CD70;FAS;IL6ST;IL12RB2;IL12RB1;IL7R;CSF2RB;TNFRSF8;TNFRSF9;IL6R;TNFRSF4;TNFRSF1B;IL7;TNFRSF25;TNFRSF18;TNFRSF14;IL2RA;IL2RB;LTB;LTA;IL1RL1	1	KEGG_2021_Human
Th17 cell differentiation	23/107	4.11912732813531e-11	5.540226256342e-09	6.62973021908383	158.535377615955	IL1R1;FOXP3;CD4;IL6ST;IL21R;AHR;IL2RG;IL27RA;IL12RB1;IL23R;RORA;IL6R;NFKBIA;CD247;LAT;CD3E;IFNGR2;STAT3;LCK;IL2RA;IL2RB;HSP90AB1;JAK1	2	KEGG_2021_Human
NF-kappa B signaling pathway	20/104	5.99260006312217e-09	5.37336472326621e-07	5.74314574314574	108.733487731263	IL1R1;RELB;GADD45A;GADD45G;TRAF1;TRAF3;NFKB2;BCL2L1;BIRC3;ICAM1;CFLAR;NFKBIA;BCL2;LAT;TNFRSF11A;LY96;LCK;LTB;LTA;MALT1	3	KEGG_2021_Human
JAK-STAT signaling pathway	25/162	9.15858582852211e-09	6.15914896968112e-07	4.41735686660051	81.7589766959815	IL6ST;IL21R;IL2RG;IL27RA;IL12RB2;IL12RB1;STAM;BCL2L1;IL7R;IL23R;PDGFA;CSF2RB;IL6R;IL10;IL10RA;IL7;BCL2;SOCS3;SOCS1;IFNGR2;STAT3;IL2RA;IL2RB;CDKN1A;JAK1	4	KEGG_2021_Human
Pathways in cancer	49/531	7.99502597891406e-08	4.30132397665576e-06	2.49232936160493	40.7293003631207	BAX;LEF1;GNG8;HES1;PDGFA;IFNGR2;STAT3;CDKN1B;CDKN1A;ELOB;JAK1;IL6ST;FOXO1;BCL2L11;IL12RB2;IL12RB1;TRAF1;TRAF3;NFKB2;BCL2L1;BIRC3;PIM2;BCL2;NTRK1;IL2RA;IL2RB;CEBPA;HSP90AB1;CALM3;IL2RG;GADD45A;GADD45G;IL23R;LPAR2;MGST2;GNG10;SKP1;RAC1;RAC2;FAS;GNB2;IL7R;CSF2RB;RASGRP1;PMAIP1;IL6R;MMP9;NFKBIA;IL7	5	KEGG_2021_Human
Measles	21/139	2.02026605325463e-07	9.05752613875827e-06	4.29053547322634	66.1380312702291	FAS;HSPA1A;BAX;HSPA1B;SLAMF1;IL2RG;TRAF3;BCL2L1;HSPA8;NFKBIA;BCL2;CD28;CD3E;STAT3;IL2RA;IL2RB;EIF3H;RAB9A;CDKN1B;RACK1;JAK1	6	KEGG_2021_Human
TNF signaling pathway	18/112	5.83766660622317e-07	1.98994655480982e-05	4.60490915911892	66.0977815571994	FAS;CREB3L2;MAP3K5;TRAF1;TRAF3;BIRC3;ICAM1;JUNB;CCL20;CFLAR;MMP9;TNFRSF1B;IRF1;NFKBIA;BCL3;IL18R1;SOCS3;LTA	7	KEGG_2021_Human
Cell adhesion molecules	21/148	5.91805666857939e-07	1.98994655480982e-05	3.9846003762804	57.1395181336482	CADM1;CD2;CD4;CD80;HLA-A;HLA-B;SELP;SELL;CD276;CD274;ICAM3;ICAM1;ICAM2;CD28;SDC4;CTLA4;ICOS;SELPLG;VSIR;CD58;TIGIT	8	KEGG_2021_Human
Fluid shear stress and atherosclerosis	20/139	8.72214721712078e-07	2.60695289045054e-05	4.04655801714625	56.4585089844295	ACVR1;IL1R1;IL1R2;SQSTM1;CALM3;MAP3K5;MGST2;TXN;PDGFA;ICAM1;NPPC;DUSP1;MMP9;BCL2;SDC4;HSP90AB1;SUMO2;SUMO1;RAC1;RAC2	9	KEGG_2021_Human
Lipid and atherosclerosis	25/215	2.33248706889643e-06	6.27439021533139e-05	3.17628569517823	41.1919006827087	HSPA1A;BAX;CALM3;HSPA1B;ICAM1;VAV3;RAP1A;STAT3;RAC1;FAS;TANK;MAP3K5;TRAF3;SELP;BCL2L1;NCF4;POU2F2;HSPA8;MMP9;NFKBIA;BCL2;LY96;CASP1;SOD2;HSP90AB1	10	KEGG_2021_Human
Lysosome	18/128	4.24745788217819e-06	0.000103869651845994	3.93180673231051	48.6332641195233	LAPTM4B;LAPTM4A;LGMN;TPP1;AP1S2;ATP6V0A1;CTSB;CTSA;NPC1;NPC2;GNPTG;MAN2B1;PSAP;ACP5;CTSC;LAPTM5;GLB1;SGSH	11	KEGG_2021_Human
Human immunodeficiency virus 1 infection	24/212	5.89144622534425e-06	0.000132066586218134	3.07808618641322	37.0663417175707	CD4;BAX;CALM3;GNG8;B2M;HLA-A;HLA-B;GNG10;AP1S2;SKP1;CD3E;ELOB;RAC1;RAC2;FAS;PAK2;CFL2;GNB2;BCL2L1;TNFRSF1B;NFKBIA;BCL2;CD247;SAMHD1	12	KEGG_2021_Human
Epstein-Barr virus infection	23/202	8.32661031226666e-06	0.000172296782615364	3.09568720748278	36.2073250860444	BAX;HES1;B2M;GADD45A;GADD45G;HLA-A;HLA-B;ICAM1;CD3E;STAT3;CDKN1B;CDKN1A;RAC1;CD58;JAK1;FAS;RELB;BCL2L11;TRAF3;NFKB2;NFKBIA;BCL2;CD247	13	KEGG_2021_Human
Inflammatory bowel disease	12/65	1.02683667068322e-05	0.000184295066516193	5.41556603773585	62.2055883416623	IL10;FOXP3;IL18R1;IL21R;IL2RG;IL12RB2;IL12RB1;IFNGR2;STAT3;MAF;IL23R;RORA	14	KEGG_2021_Human
Human T-cell leukemia virus 1 infection	24/219	1.02766765715349e-05	0.000184295066516193	2.96649746192893	34.072103044416	IL1R1;IL1R2;CD4;BAX;IL2RG;CREB3L2;B2M;HLA-A;HLA-B;ICAM1;KAT2B;CD3E;CDKN1A;JAK1;MAP3K1;RELB;NFKB2;BCL2L1;MAD1L1;NFKBIA;LCK;IL2RA;IL2RB;LTA	15	KEGG_2021_Human
Viral protein interaction with cytokine and cytokine receptor	15/100	1.19760291334379e-05	0.000201346989805925	4.22975865377519	47.9341776317112	IL6ST;IL2RG;IL6R;IL10;CCL20;IL10RA;TNFRSF1B;IL18R1;CCR8;CCR6;TNFRSF14;CCR4;IL2RA;IL2RB;LTA	16	KEGG_2021_Human
Kaposi sarcoma-associated herpesvirus infection	22/193	1.27747382170913e-05	0.000202141445905738	3.09700199866755	34.8971452314077	BAX;CALM3;LEF1;GNG8;HLA-A;HLA-B;GABARAP;ICAM1;GNG10;CCR8;CCR4;STAT3;CDKN1A;RAC1;JAK1;FAS;IL6ST;TRAF3;GNB2;UBC;UBB;NFKBIA	17	KEGG_2021_Human
Apoptosis	18/142	1.84004755992617e-05	0.000274984885344522	3.48533355001219	38.0010588904464	FAS;BAX;LMNA;BCL2L11;MAP3K5;GADD45A;GADD45G;TRAF1;BCL2L1;BIRC3;CSF2RB;PMAIP1;CTSB;CFLAR;NFKBIA;BCL2;CTSC;NTRK1	18	KEGG_2021_Human
Th1 and Th2 cell differentiation	14/92	1.96650097929441e-05	0.000278415138647471	4.29824561403509	46.5786678114486	NFKBIA;CD4;CD247;LAT;IL2RG;CD3E;IL12RB2;IL12RB1;IFNGR2;MAF;LCK;IL2RA;IL2RB;JAK1	19	KEGG_2021_Human
Viral carcinogenesis	22/203	2.82355599539113e-05	0.000379768281380106	2.92435834673753	30.6324442486798	BAX;CREB3L2;HLA-A;HLA-B;KAT2B;REL;CCR8;CCR4;STAT3;CDKN1B;CDKN1A;RAC1;JAK1;IL6ST;TRAF1;TRAF3;NFKB2;MAD1L1;PMAIP1;NFKBIA;YWHAB;PKM	20	KEGG_2021_Human
