Term	Overlap	P.value	Adjusted.P.value	Odds.Ratio	Combined.Score	Genes	Rank	Database
Ribosome	82/158	1.88629192335609e-46	5.43252073926553e-44	12.4450410612761	1310.26745304891	RPL22;RPS8;RPL21;RPS9;RPL24;RPS6;RPL23;RPS7;RPSA;FAU;RPL26;RPL28;RPL22L1;RPL27;RPL29;RPL11;RPL10;RPL13;RPL12;RPS4Y2;RPS4Y1;RPL15;RPL14;RPS5;RPL17;RPS2;RPS3;RPL19;RPL18;RPL41;RPS27;RPS29;RPS28;RPL27A;RPS21;RPS20;RPS23;RPS25;RSL24D1;RPS24;RPL5;RPL6;RPL3;RPL31;RPL30;RPL4;RPL32;RPL35;RPL34;RPL9;RPL7;RPL8;RPS16;RPS15;RPS18;RPS17;RPS19;RPL37;RPL36;RPL39;RPS10;RPL38;RPS12;RPS11;RPS14;RPS13;RPL13A;RPS3A;RPL37A;RPL36A;RPS15A;RPS27A;RPL35A;RPL23A;UBA52;RPLP0;RPLP2;RPLP1;RPL10A;RPS4X;RPL18A;RPL7A	1	KEGG_2021_Human
Coronavirus disease	89/232	4.99342611532759e-37	7.19053360607173e-35	7.18419651414575	600.50921413915	RPL22;RPL21;RPL24;RPL23;RPL26;RPL28;RPL22L1;RPL27;RPL29;RPL11;RPL10;RPL13;RPL12;RPS4Y2;RPS4Y1;RPL15;RPL14;RPL17;RPL19;RPL18;RPL41;PRKCB;RPS27;RPS29;RPS28;RPL27A;RPS21;RPS20;RPS23;RPS25;RPS24;RPL5;RPL6;RPL3;RPL31;RPL30;RPL4;RPL32;RPL35;RPL34;RPL9;RPL7;RPL8;RPS16;RPS15;RPS18;RPS17;RPS19;RPL37;RPL36;RPL39;RPS10;IL12A;PLCG2;RPL38;RPS12;RPS11;RPS14;RPS13;RPS15A;RPS27A;SYK;RPLP0;RPLP2;RPLP1;RPL18A;RPS8;RPS9;RPS6;RPS7;RPSA;FAU;RPS5;RPS2;RPS3;TRAF3;RSL24D1;RPL13A;RPS3A;IL6;PIK3CA;RPL37A;RPL36A;RPL35A;RPL23A;UBA52;RPL10A;RPS4X;RPL7A	2	KEGG_2021_Human
B cell receptor signaling pathway	27/81	1.58757513975233e-10	1.52407213416224e-08	5.58028083028083	125.91146531533	LYN;CD72;NFATC1;VAV2;FCGR2B;PIK3CA;PTPN6;CD22;PPP3CA;PPP3CC;AKT2;BLNK;CARD11;CR2;SYK;PRKCB;BTK;GRB2;PIK3AP1;BCL10;RASGRP3;DAPP1;CD79B;INPP5D;CD79A;CD19;PLCG2	3	KEGG_2021_Human
Herpes simplex virus 1 infection	80/498	8.1701205293626e-09	5.88248678114108e-07	2.16346429595641	40.2897243280836	ZNF154;ZNF273;AKT2;ZNF268;HLA-DRB5;ZNF141;ZNF10;ZNF136;HLA-DRB1;ZNF256;ZNF23;ZNF484;HLA-DQB1;ZNF595;ZNF107;HLA-DQA2;HLA-DQA1;ZNF100;ZNF460;IFNGR2;ZNF33B;HLA-DPB1;ZNF331;ZNF571;HLA-DMB;HLA-DPA1;ZNF208;HLA-DMA;ZNF566;ZNF441;ZNF680;ZNF439;ZNF317;SRSF5;ZNF677;SRSF8;ZNF675;ZNF431;ZNF430;ZNF791;ZFP30;ZNF549;ZNF548;ZNF669;HLA-DOB;HLA-DOA;ZNF300;ZNF540;TRAF3;TRAF5;ZNF416;BIRC3;ZNF773;ZNF891;ZNF763;EIF2AK3;PIK3CA;HLA-DRA;BCL2;ZFP82;ZNF506;ZNF627;TNFRSF14;ZNF860;ZNF737;ZNF736;ZNF721;SP100;ZNF814;IL12A;TLR9;SYK;CD74;ZNF3;ZNF84;POU2F2;PILRB;IL6;CYCS;CASP9	4	KEGG_2021_Human
Intestinal immune network for IgA production	18/48	2.17827661134342e-08	1.25468732813381e-06	6.66848816029144	117.646446558136	HLA-DRB5;IL6;HLA-DQB1;HLA-DRA;HLA-DPB1;HLA-DRB1;CD40;TNFRSF13C;TNFRSF13B;HLA-DMB;CXCR4;HLA-DPA1;HLA-DOB;HLA-DMA;HLA-DQA2;HLA-DOA;HLA-DQA1;ICOSLG	5	KEGG_2021_Human
Hematopoietic cell lineage	26/99	9.22498086814457e-08	4.42799081670939e-06	3.96844049579179	64.2838374997643	IL4R;HLA-DOB;HLA-DOA;HLA-DRB5;HLA-DRB1;CD1C;CD19;IL7;IL6;HLA-DQB1;HLA-DRA;CD24;FCER2;MS4A1;CD22;CD37;HLA-DQA2;HLA-DQA1;CR1;CR2;EPOR;HLA-DPB1;HLA-DMB;HLA-DPA1;HLA-DMA;CD55	6	KEGG_2021_Human
Asthma	13/31	4.35179783231501e-07	1.79045396529532e-05	8.00783562012376	117.294825069093	HLA-DRB5;HLA-DQB1;HLA-DRA;HLA-DPB1;HLA-DRB1;CD40;HLA-DMB;HLA-DPA1;HLA-DOB;HLA-DMA;HLA-DQA2;HLA-DOA;HLA-DQA1	7	KEGG_2021_Human
Leishmaniasis	21/77	7.91842489871674e-07	2.63861587626027e-05	4.1694799270073	58.5766204781628	EEF1A1;HLA-DQB1;HLA-DRA;NCF1;PTPN6;HLA-DOB;HLA-DQA2;HLA-DOA;HLA-DQA1;CR1;MARCKSL1;HLA-DRB5;IFNGR2;PRKCB;HLA-DPB1;HLA-DRB1;NCF4;HLA-DMB;HLA-DPA1;IL12A;HLA-DMA	8	KEGG_2021_Human
Inflammatory bowel disease	19/65	8.24567461331333e-07	2.63861587626027e-05	4.58939986264462	64.2901805989855	IL4R;NFATC1;IL6;HLA-DQB1;HLA-DRA;STAT6;HLA-DOB;HLA-DQA2;HLA-DOA;HLA-DQA1;SMAD3;HLA-DRB5;IFNGR2;HLA-DPB1;HLA-DRB1;HLA-DMB;HLA-DPA1;IL12A;HLA-DMA	9	KEGG_2021_Human
Allograft rejection	14/38	1.03801848120752e-06	2.98949322587767e-05	6.46966484958611	89.1403166193799	HLA-DRB5;HLA-DQB1;HLA-DRA;HLA-DPB1;HLA-DRB1;CD40;HLA-DMB;HLA-DPA1;IL12A;HLA-DOB;HLA-DMA;HLA-DQA2;HLA-DOA;HLA-DQA1	10	KEGG_2021_Human
