Term	Overlap	P.value	Adjusted.P.value	Odds.Ratio	Combined.Score	Genes	Rank	Database
Coronavirus disease	44/232	1.41602350594184e-14	3.78078276086472e-12	4.62068272644058	147.345895836203	RPL21;RPL26;RPL28;RPL10;RPL13;RPL41;RPS27;RPS26;RPS29;RPS28;PIK3R1;RPL27A;RPS21;RPS23;RPS25;RPS24;RPL3;RPL30;RPL34;RPS15;RPL39;RPS10;RPL38;RPS12;RPS14;JUN;RPS15A;RPS27A;FOS;RPLP2;RPS7;FAU;TNF;RPS3;MAP3K7;NFKB1;RPL13A;IRAK4;TNFRSF1A;IRF3;RPL35A;RPL23A;MAPK9;RPL7A	1	KEGG_2021_Human
Ribosome	34/158	3.31727691432205e-13	4.42856468061994e-11	5.37538940809969	154.45892251602	RPL21;RPS7;FAU;RPL26;RPL28;RPL10;RPL13;RPS3;RPL41;RPS27;RPS26;RPS29;RPS28;RPL27A;RPS21;RPS23;RPS25;RPS24;RPL3;RPL30;RPL34;RPS15;RPL39;RPS10;RPL38;RPS12;RPS14;RPL13A;RPS15A;RPS27A;RPL35A;RPL23A;RPLP2;RPL7A	2	KEGG_2021_Human
T cell receptor signaling pathway	25/104	3.50686852476185e-11	3.12111298703805e-09	6.161118924832	148.321005932584	TNF;CBLB;AKT1;GRAP2;MAP3K7;CARD11;MAP2K2;MAP2K1;NFKB1;PIK3R1;CD8B;CD8A;PRKCQ;RASGRP1;JUN;NFATC3;NFATC2;PTPRC;SOS1;GSK3B;PPP3CA;PPP3CB;FOS;ZAP70;MAPK9	3	KEGG_2021_Human
Yersinia infection	26/137	3.50230176698688e-09	1.94318669675054e-07	4.55731529675917	88.7302244351028	SKAP2;ROCK2;TNF;AKT1;MAP3K7;MAP2K2;MAP2K1;NFKB1;PIK3R1;CD8B;CD8A;JUN;ITGA5;ITGA4;NFATC3;IRAK4;NFATC2;IRF3;ARHGEF7;GSK3B;FOS;ZAP70;PKN1;CRK;PKN2;MAPK9	4	KEGG_2021_Human
Human T-cell leukemia virus 1 infection	34/219	3.63892639840924e-09	1.94318669675054e-07	3.59132216328478	69.7850536658836	CDC16;TBPL1;TRRAP;AKT1;E2F3;EGR1;STAT5B;HLA-C;HLA-E;PIK3R1;ATF4;ELK4;JUN;NFATC3;NFATC2;HLA-DQB1;ATR;PPP3CA;PPP3CB;HLA-DQA2;FOS;HLA-DMB;TGFB1;GPS2;TNF;ZFP36;MAP2K2;MAP2K1;NFKB1;TCF3;MAD1L1;TNFRSF1A;ANAPC2;MAPK9	5	KEGG_2021_Human
Human cytomegalovirus infection	32/225	8.74297103441456e-08	3.89062211031448e-06	3.23187199656367	52.5257755803198	AKT1;E2F3;HLA-C;HLA-E;PIK3R1;ATF4;NFATC3;NFATC2;PPP3CA;PPP3CB;CCR5;PLCB1;PTGER4;CXCR4;ROCK2;TNF;MAP2K2;MAP2K1;NFKB1;CCL4L2;EIF4EBP1;TNFRSF1A;SP1;GNAO1;IRF3;SOS1;GSK3B;CCL3L1;ITPR2;CRK;CCL5;CCL4	6	KEGG_2021_Human
Human immunodeficiency virus 1 infection	29/212	7.96202373889349e-07	2.994406990288e-05	3.08099625163709	43.2677011028095	AKT1;APOBEC3H;HLA-C;HLA-E;PIK3R1;JUN;NFATC3;NFATC2;ATR;PPP3CA;PPP3CB;CCR5;FOS;CXCR4;TNF;MAP3K7;MAP2K2;MAP2K1;NFKB1;IRAK4;TNFRSF1A;CUL4A;GNAO1;IRF3;ITPR2;CRK;AP1G1;MAPK9;AP1G2	7	KEGG_2021_Human
Salmonella infection	32/249	8.97200596340974e-07	2.994406990288e-05	2.87076239822354	39.9724565033156	AHNAK;AKT1;JUN;TUBB2A;PTPRC;EXOC2;FOS;TUBB4A;PKN1;DYNC1H1;TUBA4A;ROCK2;TNF;RPS3;MAP3K7;KPNA1;MAP2K2;MAP2K1;NFKB1;BIRC2;IRAK4;DNM2;TNFRSF1A;CASP4;DYNLT3;DCTN6;PIK3CG;CYTH4;MAPK9;CYTH2;CYTH1;VPS39	8	KEGG_2021_Human
MAPK signaling pathway	35/294	1.71895708941838e-06	5.09957269860785e-05	2.63302803843344	34.9502686040131	HSPA1A;HSPA1B;AKT1;DAXX;GADD45B;ATF4;ELK4;PDGFD;JUN;DUSP1;DUSP2;NFATC3;PPP3CA;PPP3CB;FOS;TAOK1;MAP4K4;TGFB1;MAP3K2;CDC25B;TNF;MAP3K7;MAP2K5;MAP2K2;MAP2K1;NFKB1;RASGRP1;IRAK4;TNFRSF1A;RASA2;NF1;SOS1;CRK;ARRB2;MAPK9	9	KEGG_2021_Human
B cell receptor signaling pathway	15/81	9.72343471734337e-06	0.000244105053813388	4.38275319385299	50.5812302975353	JUN;NFATC3;NFATC2;SOS1;GSK3B;PPP3CA;PPP3CB;AKT1;CARD11;MAP2K2;MAP2K1;FOS;NFKB1;PIK3R1;PIK3AP1	10	KEGG_2021_Human
