p_val	avg_log2FC	pct.1	pct.2	p_val_adj	gene	seurat_clusters
0	-2.99857438695557	0.037	0.301	0	TNFRSF18	c2
0	-2.16812939081362	0.148	0.493	0	BATF	c2
0	2.07460527795866	0.532	0.183	0	GZMK	c2
0	-1.64408870700008	0.089	0.375	0	CTLA4	c2
0	0.600906760705673	0.945	0.614	0	CCL5	c2
4.38178059078952e-307	-0.800066206269407	0.628	0.854	1.46956157453899e-302	S100A4	c2
1.65897966829886e-289	-5.32393323943367	0.014	0.229	5.56388601154073e-285	TNFRSF4	c2
1.9100120447279e-286	0.87750437868302	0.727	0.582	6.40579839560842e-282	CST7	c2
1.74477456059699e-257	-0.738428167870128	0.863	0.939	5.85162492133019e-253	GAPDH	c2
2.33944623259144e-251	-1.53156203746862	0.101	0.344	7.84603477486519e-247	ICOS	c2
2.45098663276882e-241	-1.15930989920766	0.164	0.421	8.22011896898007e-237	PHLDA1	c2
8.41021111263783e-230	0.367000926899614	0.99	0.994	2.82061660295648e-225	RPS27	c2
4.44934262853181e-227	-0.508218176935412	0.989	0.995	1.492220530757e-222	ACTB	c2
4.80560534576737e-222	0.302439736655279	0.997	0.997	1.61170392086346e-217	RPL28	c2
3.53377970329386e-213	-5.31948855392929	0.004	0.166	1.18515903689069e-208	FOXP3	c2
6.50090756261318e-209	-1.27151310336685	0.113	0.335	2.18027437834921e-204	DNPH1	c2
3.10402326656082e-207	-1.2686617323069	0.1	0.318	1.04102732313917e-202	ACP5	c2
2.62855897674501e-204	-0.76310180568912	0.274	0.534	8.8156610962074e-200	FKBP1A	c2
1.52346149378735e-203	0.453211188910309	0.808	0.537	5.109385157864e-199	NKG7	c2
8.85101458597548e-199	0.305977715081269	0.992	0.993	2.96845327184446e-194	RPS15A	c2
2.18842452701784e-195	-1.10171265857714	0.152	0.378	7.33953817871243e-191	MIR4435-2HG	c2
2.88313844810001e-195	1.00205319770527	0.669	0.583	9.66946972723782e-191	DUSP2	c2
