Term	Overlap	P.value	Adjusted.P.value	Odds.Ratio	Combined.Score	Genes	Rank	Database
Ubiquitin mediated proteolysis	55/140	1.95520296541045e-11	6.02202513346418e-09	3.47171945701357	85.6054570677682	FBXW7;UBE2I;FBXW11;FBXO2;UBE2F;HUWE1;CDC16;UBE2O;UBE2K;UBE2N;KEAP1;UBE3A;CBLB;UBE3C;UBE2L6;CDC23;HERC4;FZR1;HERC3;HERC2;CDC26;PIAS4;PIAS1;UBA3;UBA2;BIRC2;CUL1;ANAPC10;UBE2J2;UBB;SKP1;SKP2;UBE2G2;UBE2G1;UBA7;UBA6;UBE2Q2;UBE2Q1;RPS27A;WWP1;UBE2E3;UBE4B;WWP2;ITCH;DDB2;DDB1;CDC34;XIAP;ERCC8;ANAPC5;ANAPC7;ANAPC2;MGRN1;CBL;FBXO4	1	KEGG_2021_Human
Proteasome	27/46	4.36058223428627e-11	6.71529664080086e-09	7.58647094228583	180.981564395548	ADRM1;PSMB9;PSMA7;PSMA4;PSMC6;PSMC4;PSMA3;PSMC5;PSMC2;IFNG;PSMC3;PSME2;PSMC1;PSME1;PSMD13;PSMD12;PSMD14;PSMB10;PSMB8;PSMD7;PSMB6;PSMD8;PSMD6;PSMB2;PSMD4;PSMD2;PSMF1	2	KEGG_2021_Human
Spliceosome	56/150	1.3401738181644e-10	1.37591178664878e-08	3.19570511552393	72.6481293194433	CWC15;CHERP;HNRNPM;PHF5A;SNRPA;SRSF4;SNRNP27;SNRPF;SRSF5;PPIH;SRSF7;SRSF8;PPIE;SRSF9;SF3B6;SF3B3;SF3B4;SRSF2;SNRPD3;SNRPD2;SNRPD1;DHX38;PRPF38A;LSM2;LSM6;PRPF6;PRPF8;SNW1;TCERG1;DDX5;ZMAT2;DHX16;HSPA8;CDC5L;PRPF40A;PRPF18;SLU7;RBM22;DHX8;USP39;RBM8A;U2AF1L4;PLRG1;SF3A3;THOC2;THOC1;CDC40;U2SURP;SNRNP40;PRPF31;RP9;ISY1;U2AF2;SART1;PUF60;SMNDC1	3	KEGG_2021_Human
T cell receptor signaling pathway	40/104	2.11813216920961e-08	1.6309617702914e-06	3.34150717703349	59.0449199986225	PDCD1;PTPN6;RAF1;RELA;CBLB;NRAS;AKT1;GRAP2;CARD11;MAP2K2;CD8B2;DLG1;PIK3R1;CD8B;CD8A;PRKCQ;RASGRP1;PLCG1;NFATC3;NFATC2;VAV1;NFKBIB;PTPRC;IFNG;CD247;ITK;LAT;GSK3B;CD3G;CD3E;CD3D;PPP3CB;PPP3CC;CHUK;LCK;ZAP70;PIK3CD;MAPK9;FYN;IKBKG	4	KEGG_2021_Human
Amyotrophic lateral sclerosis	98/364	4.18667613497913e-08	2.57899249914715e-06	1.98267280160101	33.6831793691901	BAD;NUP210;ATG14;ATG13;PSMC6;CCS;NUP98;PSMC4;PSMC5;PSMC2;PSMC3;UQCRC2;PSMC1;PFN1;OPTN;NUP205;UQCR11;ACTB;PSMD7;PSMD8;PSMD6;PSMD4;NRBF2;PSMD2;SIGMAR1;GABARAPL2;GABARAPL1;COX7A2L;POM121;GLE1;TBK1;ATP5F1E;COX6C;ACTR10;ACTR1A;PPP3CB;PPP3CC;RANBP2;PSMA7;PSMA4;PSMA3;NDUFA10;NDUFA11;ATP5F1C;PSMB6;PSMB2;RAB8A;SDHC;TUBA4A;ATXN2L;SRSF7;COX6A1;KIF5B;RAE1;NDUFV1;NUP153;EIF2S1;BCL2L1;VCP;UQCRB;ACTG1;COX7A2;HSPA5;NDUFS8;NUP54;NDUFS6;NDUFS5;NDUFS3;NDUFS1;PSMD13;NDUFB8;PSMD12;NDUFB7;NDUFB6;PSMD14;KLC1;KLC4;UQCRFS1;CASP1;NDUFA9;ADRM1;NDUFA3;NDUFA1;ANXA11;MTOR;SOD1;VAPB;NUP35;BECN1;DCTN6;NUP107;NXT1;DCTN2;DCTN5;DCTN4;RB1CC1;DCTN1;UBQLN4	5	KEGG_2021_Human
Huntington disease	82/306	6.38106709948743e-07	3.20034098082644e-05	1.9648082074731	28.027518135932	ATG14;ATG13;PSMC6;PSMC4;PSMC5;PSMC2;PSMC3;UQCRC2;PSMC1;TFAM;UQCR11;PSMD7;PSMD8;CREB3L4;PSMD6;PSMD4;NRBF2;PSMD2;COX7A2L;ATP5F1E;COX6C;ACTR10;CLTB;ACTR1A;PSMA7;PSMA4;PSMA3;HIP1;HTT;NDUFA10;NDUFA11;ATP5F1C;PSMB6;EP300;PSMB2;SDHC;TUBA4A;COX6A1;KIF5B;NDUFV1;CREB1;UQCRB;COX7A2;NDUFS8;NDUFS6;NDUFS5;NDUFS3;NDUFS1;PSMD13;NDUFB8;PSMD12;NDUFB7;NDUFB6;PSMD14;KLC1;CASP8;KLC4;UQCRFS1;TBP;NDUFA9;ADRM1;NDUFA3;NDUFA1;MTOR;SOD1;VDAC3;BECN1;DCTN6;HDAC1;DCTN2;DCTN5;DCTN4;RB1CC1;DCTN1;MAPK9;POLR2A;POLR2D;SIN3A;POLR2F;POLR2I;POLR2J;POLR2L	6	KEGG_2021_Human
Pathways of neurodegeneration	116/475	7.273502229151e-07	3.20034098082644e-05	1.73929069980267	24.5828873164745	BAD;ATG14;ATG13;PSMC6;CCS;PSMC4;PSMC5;PSMC2;PSMC3;UQCRC2;PSMC1;OPTN;ARAF;PSMD7;PSMD8;PSMD6;PSMD4;NRBF2;PSMD2;SIGMAR1;GABARAPL2;GABARAPL1;PRKCA;TBK1;PLCG1;ATXN1;RPS27A;CSNK2A2;CSNK2A1;PSMA7;PSMA4;PSMA3;HTT;NDUFA10;NDUFA11;PSMB6;PSMB2;TUBA4A;ATXN2L;CSF1;NRAS;MAP2K2;BCL2L1;UQCRB;FASLG;NDUFB8;NDUFB7;NDUFB6;KLC1;KLC4;DVL2;NDUFA9;ADRM1;NDUFA3;NDUFA1;MTOR;VAPB;BECN1;HSD17B10;BAK1;APC;CALM2;CALM1;UQCR11;UBE2L6;COX7A2L;UBE2J2;UBE2G2;ATP5F1E;COX6C;UBE2G1;ACTR10;ACTR1A;PPP3CB;PPP3CC;FADD;HIP1;ATP5F1C;RAB8A;SDHC;RAF1;RELA;COX6A1;KIF5B;CAPN1;CAPN2;NDUFV1;EIF2S1;VCP;HTRA2;COX7A2;UBB;HSPA5;NDUFS8;NDUFS6;NDUFS5;NDUFS3;NDUFS1;GSK3B;PSMD13;PSMD12;PSMD14;UBA7;CASP8;UQCRFS1;WNT1;SOD1;VDAC3;CAMK2D;DCTN6;DCTN2;DCTN5;DCTN4;RB1CC1;DCTN1;MAPK9	7	KEGG_2021_Human
PD-L1 expression and PD-1 checkpoint pathway in cancer	33/89	9.46147280272522e-07	3.64266702904921e-05	3.1450452396108	43.6245060914441	NFATC3;NFATC2;EML4;NFKBIB;IFNG;CD247;PDCD1;PTPN6;LAT;RAF1;RELA;CD3G;CD3E;CD3D;NRAS;PPP3CB;PPP3CC;AKT1;MAP2K2;CSNK2A2;CHUK;CSNK2A1;STAT3;MTOR;LCK;ZAP70;PIK3R1;RPS6KB2;PRKCQ;PIK3CD;RASGRP1;PLCG1;IKBKG	8	KEGG_2021_Human
Endocytosis	69/252	2.10497710694524e-06	7.20369943265704e-05	2.02023582067495	26.4069185128415	ARPC5L;CBLB;IL2RG;PARD6G;MVB12B;HLA-C;HLA-A;SNF8;HLA-B;VPS37A;ARFGAP2;HLA-E;HLA-F;BIN1;VPS26A;EPS15L1;CLTB;SNX4;SNX1;CCR5;SNX6;GBF1;WWP1;ITCH;RAB11B;ARF6;RAB22A;CXCR4;RAB8A;GIT2;USP8;SH3GLB1;ACAP3;STAMBP;CHMP4A;WASHC2C;ACAP1;WASHC2A;KIF5B;SMAD2;VTA1;PDCD6IP;ARPC2;RAB5B;CHMP6;WASHC5;CHMP1A;RAB4A;WASHC3;HSPA8;ARAP2;DNM2;TGFBR2;RABEP1;VPS4A;VPS4B;AGAP2;CAPZB;SMAP1;IL2RB;VPS45;WIPF1;WIPF2;WIPF3;CBL;CYTH4;VPS36;CYTH2;CYTH1	9	KEGG_2021_Human
Citrate cycle (TCA cycle)	16/30	2.42657876894353e-06	7.47386260834606e-05	6.08185230407453	78.6324399881745	IDH3G;MDH2;PDHA1;IDH2;SDHC;ACLY;SUCLA2;DLD;SUCLG2;SUCLG1;OGDH;DLST;PDHB;DLAT;MDH1;IDH3B	10	KEGG_2021_Human
