Term	Overlap	P.value	Adjusted.P.value	Odds.Ratio	Combined.Score	Genes	Rank	Database
Phagosome	63/152	1.09315953951571e-27	3.38879457249871e-25	7.65505617977528	475.231440216361	ATP6V1E1;MARCO;CD209;NCF1;ATP6V0D1;ACTB;TUBB6;LAMP2;LAMP1;STX7;MSR1;ATP6V0C;ATP6V0B;ATP6AP1;M6PR;CYBB;VAMP3;ATP6V1B2;HLA-DRB1;ATP6V1A;ATP6V1D;NCF2;TFRC;NCF4;ACTG1;C3;ATP6V1F;CD14;ATP6V0A1;TUBB;TLR2;FCGR2A;FCGR2B;HLA-DQB1;HLA-DRA;RAB7A;TLR4;RAB7B;RAB5C;CTSS;FCGR3A;CLEC7A;CTSL;CD36;DYNC1I2;HLA-DQA2;HLA-DQA1;ATP6V1G1;ATP6V0E1;HLA-DPB1;ITGB2;COLEC12;ITGB5;ITGAM;HLA-DMB;FCGR1A;MRC1;MRC2;HLA-DPA1;RAC1;ITGAV;HLA-DMA;OLR1	1	KEGG_2021_Human
Rheumatoid arthritis	47/93	1.31219684483537e-25	2.03390510949483e-23	10.9710444011485	628.563219783431	ATP6V1E1;MMP1;CCL20;IL18;VEGFA;TLR2;IL1B;IL6;HLA-DQB1;HLA-DRA;TLR4;CXCL8;CD86;ATP6V0D1;CD80;CXCL2;CXCL1;CXCL3;CXCL5;CTSL;CTSK;ACP5;CTLA4;HLA-DQA2;HLA-DQA1;ATP6V1G1;ATP6V0C;ATP6V0E1;ATP6V0B;ATP6AP1;TNFSF13;LTB;HLA-DPB1;ATP6V1B2;HLA-DRB1;ITGB2;ATP6V1A;ATP6V1D;ICAM1;TNFSF13B;HLA-DMB;HLA-DPA1;CCL3;CCL2;ATP6V1F;HLA-DMA;ATP6V0A1	2	KEGG_2021_Human
Lysosome	52/128	1.33498013659226e-22	1.37947947447867e-20	7.35637585981512	370.525612927463	AP1S1;AP1B1;CD68;ATP6V0D1;ASAH1;LAPTM4B;LAPTM4A;LAMP2;LAMP1;IGF2R;ATP6V0C;ATP6V0B;MANBA;ATP6AP1;SLC11A1;M6PR;LGMN;PPT1;TPP1;GNS;LIPA;AP1S2;ATP6V0A1;CTSB;CTSA;FUCA2;NPC2;CLTC;CTSZ;CLTA;CTSV;CTSS;PSAP;CTSL;CTSK;ACP5;CTSH;ACP2;CTSD;CTSC;SORT1;GAA;LAPTM5;MCOLN1;GLB1;SCARB2;CD63;HEXA;HEXB;CLN5;GM2A;NAGLU	3	KEGG_2021_Human
Oxidative phosphorylation	49/133	3.16416088417547e-19	2.45222468523599e-17	6.25792011019284	266.570055183593	ATP6V1E1;PPA1;UQCRQ;UQCRC2;UQCRC1;ATP6V0D1;UQCR10;UQCR11;NDUFV3;NDUFV2;COX8A;ATP6V0C;ATP6V0B;ATP6AP1;ATP6V1B2;ATP6V1A;ATP6V1D;COX17;ATP5MC3;ATP5MC1;UQCRH;ATP6V1F;ATP6V0A1;NDUFC1;ATP5F1D;ATP5F1E;NDUFS6;COX7B;NDUFB7;NDUFB5;NDUFB4;NDUFB3;NDUFB2;NDUFB1;ATP5MF;ATP6V1G1;ATP6V0E1;NDUFA8;ATP5PD;NDUFA6;ATP5PB;NDUFA4;NDUFA2;COX6B1;NDUFAB1;COX5A;NDUFA11;COX5B;ATP5F1C	4	KEGG_2021_Human
Tuberculosis	56/180	7.8785380104941e-18	4.88469356650634e-16	4.85423638067193	191.171426989587	CD74;CLEC4E;CD209;CALM3;ATP6V0D1;LAMP2;LAMP1;ARHGEF12;ATP6V0C;ATP6V0B;ATP6AP1;RFXANK;HLA-DRB1;C3;CD14;ATP6V0A1;VDR;IL10;CARD9;IL10RB;SPHK1;IL18;TNFRSF1A;TLR2;IL1B;FCGR2A;FCGR2B;IL6;HLA-DQB1;HLA-DRA;RAB7A;TLR4;RAB5C;CTSS;FCGR3A;PPP3CB;CLEC7A;FCER1G;CTSD;HLA-DQA2;HLA-DQA1;IFNGR2;SYK;HLA-DPB1;ITGB2;CAMK2D;SRC;ITGAM;MALT1;HLA-DMB;FCGR1A;MRC1;MRC2;HLA-DPA1;ITGAX;HLA-DMA	5	KEGG_2021_Human
Prion disease	64/273	1.43635417492654e-13	7.42116323712046e-12	3.29163805067382	97.3386684561422	PSMC5;UQCRC2;UQCRC1;UQCR10;UQCR11;PSMD8;CREB3L2;CREB3L3;COX8A;PRKCD;PRKACA;TUBB;ATP5F1D;ATP5F1E;IL1B;COX7B;STIP1;PPP3CB;ATP5PD;ATP5PB;COX6B1;PSMA6;NDUFAB1;C1QC;C1QB;C1QA;COX5A;NDUFA11;COX5B;ATP5F1C;PSMB3;PSMB4;PSMB2;RAC1;UQCRQ;NCF1;TUBB6;NDUFV3;NDUFV2;PRNP;CYBB;CREB5;NCF2;NCF4;ATP5MC3;ATP5MC1;UQCRH;NDUFC1;IL6;NDUFS6;PSMD11;SLC25A4;NDUFB7;NDUFB5;NDUFB4;NDUFB3;NDUFB2;NDUFB1;NDUFA8;NDUFA6;NDUFA4;NDUFA2;SOD1;VDAC1	6	KEGG_2021_Human
Cytokine-cytokine receptor interaction	67/295	1.92404588680874e-13	8.52077464158156e-12	3.16109523510447	92.5542637643687	IL1R1;IL1R2;CD4;IL21R;IL2RG;TNFSF13;IL1RN;TNFSF12;CCL24;IL10;CCL22;CCL20;IL10RB;IL18;IL1B;CD27;ACVRL1;CD40;EBI3;CCR8;IL32;IFNGR2;CCL13;CTF1;CXCR3;CCL19;CCL18;IL4R;CD70;CXCL10;CXCL11;CSF3R;CXCL14;CXCL16;IL12RB2;IL12RB1;INHBA;CSF1R;CSF2RA;CSF2RB;TNFRSF8;TNFRSF9;TNFRSF4;IL13RA1;TNFRSF1A;TNFRSF1B;TNFRSF21;IL6;IL3RA;CXCL8;CXCL9;CXCL2;CXCL1;CXCL3;CXCL5;TNFRSF18;TNFRSF14;LTBR;IL2RA;IL2RB;LTB;LTA;TNFSF13B;CCL8;CCL7;CCL3;CCL2	7	KEGG_2021_Human
Viral protein interaction with cytokine and cytokine receptor	34/100	1.31568427059994e-12	5.09827654857477e-11	5.48339450680001	150.007382350912	CXCL10;CXCL11;IL2RG;CXCL14;CSF1R;CCL24;IL10;CCL22;CCL20;IL10RB;IL18;TNFRSF1A;TNFRSF1B;IL6;CXCL8;CXCL9;CXCL2;CXCL1;CXCL3;CXCL5;CCR8;TNFRSF14;LTBR;IL2RA;IL2RB;LTA;CCL13;CCL8;CCL7;CXCR3;CCL3;CCL2;CCL19;CCL18	8	KEGG_2021_Human
Diabetic cardiomyopathy	51/203	2.68000378056211e-12	9.23112413304728e-11	3.59025055991041	95.6629546692442	UQCRC2;UQCRC1;UQCR10;UQCR11;COX8A;PRKCD;PDK4;ATP5F1D;ATP5F1E;COX7B;CD36;CTSD;ATP5PD;ATP5PB;COX6B1;NDUFAB1;COX5A;NDUFA11;COX5B;ATP5F1C;RAC1;UQCRQ;NCF1;NDUFV3;NDUFV2;CYBB;NCF2;NCF4;ATP5MC3;ATP5MC1;UQCRH;NDUFC1;MMP9;NDUFS6;SLC25A4;NDUFB7;NDUFB5;NDUFB4;NDUFB3;NDUFB2;NDUFB1;NDUFA8;NDUFA6;NDUFA4;NDUFA2;TBC1D4;VDAC1;GAPDH;CAMK2D;PTEN;ATP2A2	9	KEGG_2021_Human
Thermogenesis	54/232	1.54401108747511e-11	4.78643437117285e-10	3.24727084040154	80.8377304266135	ACSL1;UQCRC2;UQCRC1;UQCR10;UQCR11;ACTB;CREB3L2;CREB3L3;COX8A;NDUFAF8;NDUFAF3;GRB2;PRKACA;ATP5F1D;ATP5F1E;MGLL;COX7B;ATP5MF;ATP5PD;ATP5PB;COX6B1;NDUFAB1;COX5A;NDUFA11;COX5B;ATP5F1C;UQCRQ;COX20;NDUFV3;NDUFV2;MAP2K3;RHEB;CREB5;COX17;ACTG1;ATP5MC3;ATP5MC1;UQCRH;COA3;NDUFC1;AKT1S1;NDUFS6;ZNF516;NDUFB7;NDUFB5;NDUFB4;NDUFB3;NDUFB2;NDUFB1;COA6;NDUFA8;NDUFA6;NDUFA4;NDUFA2	10	KEGG_2021_Human
